Male,United States,37,Employed full-time,,,Yes,,Scientist/Researcher,Perfectly,Employed by college or university,DataRobot,Deep learning,Scala,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Company internal community,Kaggle,Online courses",,,,Somewhat useful,,,Somewhat useful,,,,Somewhat useful,,,,,,,,Talking Machines Podcast,,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,Computer Science,6 to 10 years,Machine Learning Engineer,University courses,10,0,30,60,0,0,"Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Random Forests,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A doctoral degree,Academic,I don't know,Increased slightly,More than 10 years,I visited the company's Web site and found a job listing there,Very important,Research that advances the state of the art of machine learning,"Basic laptop (Macbook),GPU accelerated Workstation,Laptop + Cloud service (AWS, Azure, GCE ...)","Image data,Text data,Relational data",Most of the time,10GB,"Decision Trees,Neural Networks,Regression/Logistic Regression,RNNs,SVMs","C/C++,Java,MATLAB/Octave,Python,R,SQL",,,,Most of the time,,,,,,,,,,,Most of the time,,,,,,Often,,,,,,,,,,Most of the time,,Most of the time,,,,,,,,,Most of the time,,,,,,,,,,"Association Rules,Cross-Validation,Data Visualization,Decision Trees,Neural Networks,SVMs",,Often,,,,Often,Often,Often,,,,,,,,,,,,Sometimes,,,,,,,,Often,,,,,,40,30,20,10,0,0,Enough to refine and innovate on the algorithm,I prefer not to say,,,,,,,Often,,,,,,,,,,,,,,,,26-50% of projects,More external than internal,IT Department,,,Graph (e.g. GraphBase/Neo4j),Company Developed Platform,,Generic cloud file sharing software (Dropbox/Box/etc.),Rarely,,,I do not want to share information about my salary/compensation,10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
Male,Ukraine,30,Employed full-time,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Other,41,Employed full-time,,,Yes,,Data Scientist,Perfectly,Employed by a company that performs advanced analytics,Jupyter notebooks,Other,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Conferences,Kaggle,Online courses",,,,,Somewhat useful,,Very useful,,,,Very useful,,,,,,,,KDnuggets Blog,,,,,,,,,,,,,,,,,,,,Doctoral degree,Computer Science,More than 10 years,"Computer Scientist,Data Scientist,Researcher",Work,5,10,70,5,10,0,"Natural Language Processing,Recommendation Engines,Supervised Machine Learning (Tabular Data)","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Other (please specify; separate by semi-colon)",A master's degree,Internet-based,20 to 99 employees,Stayed the same,3-5 years,Some other way,Important,Build and/or run a machine learning service that operationally improves your product or workflows,"Laptop + Cloud service (AWS, Azure, GCE ...)","Text data,Relational data",Most of the time,10TB,"Ensemble Methods,Gradient Boosted Machines,Random Forests","Amazon Web services,Jupyter notebooks,Python,Spark / MLlib,Unix shell / awk",,Most of the time,,,,,,,,,,,,,,,Sometimes,,,,,,,,,,,,,,Most of the time,,,,,,,,,,Often,,,,,,,Often,,,,"A/B Testing,Collaborative Filtering,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Gradient Boosted Machines,Lift Analysis,Logistic Regression,Natural Language Processing,PCA and Dimensionality Reduction,Random Forests,Recommender Systems,Text Analytics",Most of the time,,,,Sometimes,Sometimes,Sometimes,Often,Rarely,,,Often,,,Often,Most of the time,,,Sometimes,,Sometimes,,Often,Sometimes,,,,,Sometimes,,,,,30,20,25,5,20,0,Enough to explain the algorithm to someone non-technical,"Difficulties in deployment/scoring,Explaining data science to others,Unavailability of/difficult access to data",,,,Sometimes,,Often,,,,,,,,,,,,,,,Sometimes,,Less than 10% of projects,More internal than external,Standalone Team,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other",Other,"HDFS, S3",Git,Sometimes,90000,EUR,Has increased 20% or more,9,,,,,,,,,,,,,,,,,,
Male,Turkey,37,Employed full-time,,,Yes,,Other,Fine,Employed by college or university,Python,Deep learning,C/C++/C#,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Blogs,College/University,Company internal community,Conferences,Kaggle,Official documentation,Online courses,Personal Projects,Stack Overflow Q&A,Textbook,Tutoring/mentoring,YouTube Videos",,Very useful,Very useful,Somewhat useful,Somewhat useful,,Very useful,,,Somewhat useful,Somewhat useful,Very useful,,Very useful,Very useful,,Somewhat useful,Somewhat useful,"O'Reilly Data Newsletter,R Bloggers Blog Aggregator,Other (Separate different answers with semicolon)",,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,Other,More than 10 years,"Data Scientist,Operations Research Practitioner,Predictive Modeler,Researcher,Other",Self-taught,40,5,20,30,5,0,"Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Decision Trees - Random Forests,Ensemble Methods,Evolutionary Approaches,Logistic Regression",A master's degree,Academic,100 to 499 employees,,,A career fair or on-campus recruiting event,Very important,Build prototypes to explore applying machine learning to new areas,Laptop or Workstation and local IT supported servers,Relational data,,10GB,"Bayesian Techniques,Decision Trees,Ensemble Methods,Evolutionary Approaches,Random Forests,Regression/Logistic Regression","Google Cloud Compute,R,SQL,Other",,,,,,,,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,Often,,,,,,,,,Sometimes,,,,,,,Most of the time,,,"A/B Testing,Association Rules,Collaborative Filtering,Cross-Validation,Decision Trees,Ensemble Methods,Evolutionary Approaches,kNN and Other Clustering,Lift Analysis,Logistic Regression,Naive Bayes,PCA and Dimensionality Reduction,Prescriptive Modeling,Random Forests,Recommender Systems,Segmentation,Simulation",Often,Sometimes,,,Often,Most of the time,,Most of the time,Often,Most of the time,,,,Most of the time,Often,Most of the time,,Sometimes,,,Often,Often,Often,Often,,Often,Most of the time,,,,,,,30,20,20,10,20,0,"Enough to code it again from scratch, albeit it may run slowly","Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Dirty data,Explaining data science to others,Inability to integrate findings into organization's decision-making process,Lack of data science talent in the organization,Lack of funds to buy useful datasets from external sources,Lack of significant domain expert input,Limitations in the state of the art in machine learning,Maintaining responsible expectations about the potential impact of data science projects,Organization is small and cannot afford a data science team,Privacy issues,Team using multiple ad-hoc development environments such as Python/R/Java/etc.,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",Often,Often,,,Often,Most of the time,,Often,Most of the time,Sometimes,Sometimes,Sometimes,,Sometimes,,Most of the time,Most of the time,,Sometimes,Most of the time,Sometimes,,Less than 10% of projects,Do not know,Other,,,"Column-oriented relational (e.g. KDB/MariaDB),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",I don't typically share data,,Generic cloud file sharing software (Dropbox/Box/etc.),Sometimes,"250,000",TRY,Has increased 20% or more,9,,,,,,,,,,,,,,,,,,
Male,United States,53,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,21,"Not employed, but looking for work",,,,,,,,I don't plan on learning a new tool/technology,Neural Nets,Python,"Google Search,Government website,University/Non-profit research group websites","Kaggle,Online courses,YouTube Videos",,,,,,,Somewhat useful,,,,Very useful,,,,,,,Very useful,"Becoming a Data Scientist Podcast,Siraj Raval YouTube Channel",< 1 year,Nice to have,Necessary,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,Necessary,Nice to have,Necessary,,,,"Coursera,Udacity",Gaming Laptop (Laptop + CUDA capable GPU),2 - 10 hours,Github Portfolio,No,Bachelor's degree,Computer Science,Less than a year,I haven't started working yet,"Online courses (coursera, udemy, edx, etc.)",10,90,0,0,0,0,Unsupervised Learning,Support Vector Machines (SVMs),"Some college/university study, no bachelor's degree",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Searching general-purpose job board,,Very Important,Very Important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Very Important,Very Important,Very Important,Somewhat important,Not important,Somewhat important,Very Important,Very Important
Male,Canada,66,Retired,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Iran,33,Employed full-time,,,Yes,,Data Analyst,Fine,Employed by a company that doesn't perform advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Master's degree,,1 to 2 years,Business Analyst,Self-taught,40,40,20,0,0,0,Outlier detection (e.g. Fraud detection),Logistic Regression,A bachelor's degree,Telecommunications,"1,000 to 4,999 employees",Increased slightly,1-2 years,I visited the company's Web site and found a job listing there,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Canada,50,Employed full-time,,,Yes,,Predictive Modeler,Poorly,Employed by a company that performs advanced analytics,TensorFlow,Proprietary Algorithms,Python,University/Non-profit research group websites,"Arxiv,Kaggle,Official documentation,Personal Projects,Stack Overflow Q&A",Somewhat useful,,,,,,Somewhat useful,,,Somewhat useful,,Very useful,,Very useful,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Doctoral degree,Mathematics or statistics,1 to 2 years,Software Developer/Software Engineer,Self-taught,60,0,20,20,0,0,Adversarial Learning,"Neural Networks - CNNs,Neural Networks - GANs","Some college/university study, no bachelor's degree",Other,20 to 99 employees,Increased significantly,1-2 years,"A friend, family member, or former colleague told me",Very important,Analyze and understand data to influence product or business decisions,,Other,,,"CNNs,GANs,Neural Networks","MATLAB/Octave,Python,TensorFlow",,,,,,,,,,,,,,,,,,,,,Rarely,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,Most of the time,,,,,,"CNNs,Cross-Validation,Data Visualization,GANs,Neural Networks,Simulation,Time Series Analysis",,,,Most of the time,,Most of the time,Often,,,,Often,,,,,,,,,Most of the time,,,,,,,Sometimes,,,Rarely,,,,30,60,0,5,5,0,"Enough to code it again from scratch, albeit it may run slowly","Dirty data,Limitations in the state of the art in machine learning,Unavailability of/difficult access to data",,,,,Sometimes,,,,,,,Often,,,,,,,,,Sometimes,,10-25% of projects,Entirely internal,Other,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",Share Drive/SharePoint,,Git,Sometimes,,CAD,I do not want to share information about my salary/compensation,9,,,,,,,,,,,,,,,,,,
Male,India,36,Employed full-time,,,No,Yes,Other,Poorly,Employed by company that makes advanced analytic software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Engineering (non-computer focused),I don't write code to analyze data,Engineer,Self-taught,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,45,Employed full-time,,,Yes,,Other,Poorly,Employed by company that makes advanced analytic software,Spark / MLlib,Deep learning,Python,University/Non-profit research group websites,"Blogs,College/University,Company internal community,Conferences,Friends network,Kaggle,Newsletters,Online courses,Stack Overflow Q&A,Tutoring/mentoring,YouTube Videos",,Somewhat useful,Very useful,Very useful,Somewhat useful,Somewhat useful,Somewhat useful,Somewhat useful,,,Very useful,,,Somewhat useful,,,Very useful,Somewhat useful,"KDnuggets Blog,O'Reilly Data Newsletter,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,Yes,Master's degree,A humanities discipline,3 to 5 years,Software Developer/Software Engineer,"Online courses (coursera, udemy, edx, etc.)",10,25,15,50,0,0,Supervised Machine Learning (Tabular Data),"Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Support Vector Machines (SVMs)",A bachelor's degree,Technology,"10,000 or more employees",Increased slightly,More than 10 years,"A friend, family member, or former colleague told me",Important,Analyze and understand data to influence product or business decisions,"Laptop + Cloud service (AWS, Azure, GCE ...)",Text data,Sometimes,100MB,"Decision Trees,Gradient Boosted Machines,Random Forests,Regression/Logistic Regression","Microsoft Azure Machine Learning,Microsoft Excel Data Mining,Python,R,TensorFlow,Other",,,,,,,,,,,,,,,,,,,,,,Most of the time,Most of the time,,,,,,,,Sometimes,,Most of the time,,,,,,,,,,,,,Rarely,,,Most of the time,,,"A/B Testing,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Gradient Boosted Machines,Logistic Regression,Random Forests,SVMs,Text Analytics",Sometimes,,,,,Most of the time,Most of the time,Most of the time,Often,,,Most of the time,,,,Most of the time,,,,,,,Most of the time,,,,,Most of the time,Sometimes,,,,,60,15,0,5,20,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Did not instrument data useful for scientific analysis and decision-making,Dirty data,Privacy issues,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",Often,,Often,,Most of the time,,,,,,,,,,,,Rarely,,,Often,Often,,26-50% of projects,Entirely internal,Business Department,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Company Developed Platform,Email,Share Drive/SharePoint",,"Generic cloud file sharing software (Dropbox/Box/etc.),Git",Always,,,Has increased between 6% and 19%,8,,,,,,,,,,,,,,,,,,
Male,India,22,Employed full-time,,,Yes,,Researcher,Fine,Employed by college or university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,Computer Science,1 to 2 years,Software Developer/Software Engineer,University courses,0,50,0,50,0,0,Supervised Machine Learning (Tabular Data),"Bayesian Techniques,Decision Trees - Random Forests,Hidden Markov Models HMMs,Support Vector Machines (SVMs)",A master's degree,Academic,500 to 999 employees,Stayed the same,More than 10 years,,Somewhat important,Build and/or run a machine learning service that operationally improves your product or workflows,GPU accelerated Workstation,Image data,,10MB,,"MATLAB/Octave,Python",,,,,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,"Markov Logic Networks,Naive Bayes,Neural Networks,PCA and Dimensionality Reduction,Random Forests,SVMs",,,,,,,,,,,,,,,,,Often,Rarely,,Often,Often,,Sometimes,,,,,Sometimes,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Germany,36,Employed full-time,,,Yes,,Data Analyst,Fine,Employed by company that makes advanced analytic software,Weka,"Ensemble Methods (e.g. boosting, bagging)",R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,University/Non-profit research group websites","Blogs,College/University,Kaggle,Online courses,Personal Projects,Podcasts,Stack Overflow Q&A,Textbook,Tutoring/mentoring",,Somewhat useful,Somewhat useful,,,,Very useful,,,,Very useful,Very useful,Somewhat useful,Very useful,Somewhat useful,,Somewhat useful,,Data Stories Podcast,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,Computer Science,6 to 10 years,"Business Analyst,Computer Scientist,Data Analyst,DBA/Database Engineer,Operations Research Practitioner,Researcher,Software Developer/Software Engineer",Self-taught,60,20,10,10,0,0,"Natural Language Processing,Time Series","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression",A doctoral degree,Technology,500 to 999 employees,Increased slightly,More than 10 years,"A friend, family member, or former colleague told me",Important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and private datacenters,"Text data,Relational data",Most of the time,100GB,"Bayesian Techniques,Decision Trees,Random Forests,Regression/Logistic Regression,SVMs","Java,Python,R,RapidMiner (free version),SQL,Tableau",,,,,,,,,,,,,,,Often,,,,,,,,,,,,,,,,Often,,Most of the time,,Sometimes,,,,,,,Most of the time,,,Sometimes,,,,,,,"A/B Testing,Data Visualization,Decision Trees,kNN and Other Clustering,Logistic Regression,Naive Bayes,Natural Language Processing,Prescriptive Modeling,Random Forests,Segmentation,Text Analytics,Time Series Analysis",Often,,,,,,Most of the time,Most of the time,,,,,,Most of the time,,Most of the time,,Often,Often,,,Sometimes,Often,,,Sometimes,,,Often,Often,,,,40,30,10,10,10,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Team using multiple ad-hoc development environments such as Python/R/Java/etc.",Sometimes,,,,,,,,,,,,,,,,,,Often,,,,76-99% of projects,More external than internal,Central Insights Team,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Company Developed Platform,,"Git,Subversion",Sometimes,,EUR,Has increased between 6% and 19%,4,,,,,,,,,,,,,,,,,,
Male,South Africa,34,Employed full-time,,,Yes,,Researcher,Fine,Employed by a company that performs advanced analytics,Hadoop/Hive/Pig,Random Forests,SQL,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Blogs,Kaggle,Personal Projects,Textbook,YouTube Videos",,Somewhat useful,,,,,Very useful,,,,,Very useful,,,Very useful,,,Very useful,,,,,,,,,,,,,,,,,,,,No,Some college/university study without earning a bachelor's degree,A humanities discipline,3 to 5 years,"Data Analyst,Researcher","Online courses (coursera, udemy, edx, etc.)",30,60,10,0,0,0,Natural Language Processing,,High school,Insurance,"5,000 to 9,999 employees",Increased significantly,1-2 years,"A friend, family member, or former colleague told me","N/A, I did not receive any formal education",Analyze and understand data to influence product or business decisions,Traditional Workstation,"Text data,Relational data",Sometimes,100MB,,"Python,QlikView,R,SQL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rarely,Sometimes,Often,,,,,,,,,Most of the time,,,,,,,,,,"Natural Language Processing,Text Analytics",,,,,,,,,,,,,,,,,,,Often,,,,,,,,,,Often,,,,,40,20,10,10,20,0,Enough to run the code / standard library,"Company politics / Lack of management/financial support for a data science team,Dirty data,Explaining data science to others,Lack of funds to buy useful datasets from external sources",Sometimes,,,,Most of the time,Sometimes,,,,Most of the time,,,,,,,,,,,,,26-50% of projects,More internal than external,Central Insights Team,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Email,Share Drive/SharePoint",,Generic non-cloud file sharing software (Email/Shared Server/etc.),Never,,,Has increased between 6% and 19%,6,,,,,,,,,,,,,,,,,,
Male,Poland,37,Employed full-time,,,No,Yes,Other,Poorly,,Python,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Blogs,Kaggle,Official documentation,Stack Overflow Q&A,Textbook,Trade book,Tutoring/mentoring",,Somewhat useful,,,,,Very useful,,,Very useful,,,,Very useful,Somewhat useful,Somewhat useful,Somewhat useful,,"O'Reilly Data Newsletter,R Bloggers Blog Aggregator",< 1 year,,,Nice to have,,Nice to have,,,Necessary,,Nice to have,,,,,GPU accelerated Workstation,11 - 39 hours,Kaggle Competitions,No,Master's degree,Engineering (non-computer focused),Less than a year,Engineer,Self-taught,80,0,0,0,20,0,,,Primary/elementary school,Mix of fields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-2,,,,,,,,,,,,,,,,
Male,United States,23,"Not employed, but looking for work",,,,,,,,Google Cloud Compute,Text Mining,Python,"Google Search,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Arxiv,College/University,Non-Kaggle online communities,Online courses,Personal Projects,Stack Overflow Q&A",Very useful,,Somewhat useful,,,,,,Somewhat useful,,Very useful,Very useful,,Very useful,,,,,"KDnuggets Blog,O'Reilly Data Newsletter,Talking Machines Podcast",1-2 years,Nice to have,Necessary,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,,,,"Coursera,Udacity","Laptop + Cloud service (AWS, Azure, GCE ...)",11 - 39 hours,Github Portfolio,No,Bachelor's degree,Computer Science,1 to 2 years,I haven't started working yet,University courses,40,50,0,10,0,0,"Adversarial Learning,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Ensemble Methods,Logistic Regression,Markov Logic Networks,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,6-10,Very Important,Somewhat important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important,Somewhat important,Somewhat important,Not important,Somewhat important,Somewhat important,Somewhat important,Somewhat important
Female,Ukraine,34,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,United States,NA,Employed full-time,,,Yes,,Data Scientist,Perfectly,Employed by a company that performs advanced analytics,I don't plan on learning a new tool/technology,Social Network Analysis,R,Other,"Company internal community,Conferences,Kaggle,Newsletters,Personal Projects",,,,Very useful,Very useful,,Very useful,Very useful,,,,Very useful,,,,,,,KDnuggets Blog,,,,,,,,,,,,,,,,,,,,Doctoral degree,Computer Science,More than 10 years,"Data Miner,Data Scientist,Predictive Modeler",University courses,20,0,0,80,0,0,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Evolutionary Approaches,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Markov Logic Networks,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs),Other (please specify; separate by semi-colon)",A bachelor's degree,Insurance,"10,000 or more employees",Increased significantly,More than 10 years,"A friend, family member, or former colleague told me",Very important,Build and/or run a machine learning service that operationally improves your product or workflows,Laptop or Workstation and local IT supported servers,Relational data,Most of the time,1TB,"Decision Trees,Ensemble Methods,Neural Networks,Random Forests","R,SAS Enterprise Miner,Spark / MLlib,Other",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,,,,,Most of the time,,Often,,,,,,,,Often,,,"Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Neural Networks,Random Forests,Segmentation,SVMs,Text Analytics,Time Series Analysis",,,,,,Most of the time,Often,Often,Most of the time,,,,,,,,,,,Often,,,Most of the time,,,Most of the time,,Often,Sometimes,Sometimes,,,,65,20,5,5,5,0,Enough to refine and innovate on the algorithm,I prefer not to say,,,,,,,Sometimes,,,,,,,,,,,,,,,,100% of projects,Entirely internal,Central Insights Team,,,"Column-oriented relational (e.g. KDB/MariaDB),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Company Developed Platform,,,Most of the time,"160,000",USD,Has increased between 6% and 19%,10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
Male,United States,51,"Not employed, but looking for work",,,,,,,,Python,Deep learning,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),University/Non-profit research group websites","Kaggle,Stack Overflow Q&A,Trade book,Tutoring/mentoring,YouTube Videos",,,,,,,Somewhat useful,,,,,,,Somewhat useful,,Very useful,Very useful,Very useful,,< 1 year,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,Necessary,Necessary,Nice to have,Necessary,Necessary,,,,,Basic laptop (Macbook),11 - 39 hours,Experience from work in a company related to ML,Sort of (Explain more),Doctoral degree,Physics,3 to 5 years,"Engineer,Researcher","Online courses (coursera, udemy, edx, etc.)",20,70,0,0,10,0,"Computer Vision,Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data)","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Support Vector Machines (SVMs),Other (please specify; separate by semi-colon)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,3-5,Very Important,Very Important,Very Important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Very Important,Very Important,Somewhat important,Somewhat important,Very Important,Very Important,Somewhat important
