Male,India,23,"Not employed, but looking for work",,,,,,,,Other,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search","Kaggle,YouTube Videos,Other",,,,,,,Very useful,,,,,,,,,,,Very useful,Data Machina Newsletter,1-2 years,Nice to have,Nice to have,Necessary,Unnecessary,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,Unnecessary,,,,,Gaming Laptop (Laptop + CUDA capable GPU),2 - 10 hours,Master's degree,Yes,Master's degree,Computer Science,1 to 2 years,"Programmer,Software Developer/Software Engineer",Self-taught,20,80,0,0,0,0,"Natural Language Processing,Supervised Machine Learning (Tabular Data)","Bayesian Techniques,Decision Trees - Random Forests,Logistic Regression,Neural Networks - CNNs",High school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Asking friends, family members, or former colleagues for leads",6-10,Somewhat important,Somewhat important,Somewhat important,Not important,Not important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important,Somewhat important,Somewhat important,Not important,Not important,Not important
Male,India,23,"Not employed, but looking for work",,,,,,,,Other,Neural Nets,Python,I collect my own data (e.g. web-scraping),Kaggle,,,,,,,Very useful,,,,,,,,,,,,"FastML Blog,KDnuggets Blog,Siraj Raval YouTube Channel",< 1 year,Nice to have,Nice to have,Necessary,Necessary,Necessary,,Necessary,Nice to have,,Necessary,Necessary,,,,"Laptop + Cloud service (AWS, Azure, GCE ...)",2 - 10 hours,Kaggle Competitions,Yes,Bachelor's degree,Computer Science,Less than a year,I haven't started working yet,University courses,40,0,0,40,20,0,"Computer Vision,Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,1-2,,,,,,,,,,,,,,,,
Male,India,21,"Not employed, but looking for work",,,,,,,,TensorFlow,Monte Carlo Methods,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,University/Non-profit research group websites","Kaggle,Online courses,Stack Overflow Q&A,Textbook,YouTube Videos",,,,,,,Somewhat useful,,,,Very useful,,,Very useful,Not Useful,,,Somewhat useful,"KDnuggets Blog,O'Reilly Data Newsletter,Siraj Raval YouTube Channel",1-2 years,Necessary,Nice to have,Necessary,Nice to have,Necessary,Necessary,Necessary,Nice to have,Necessary,Necessary,,,,"Coursera,DataCamp,edX,Udacity,Other",Basic laptop (Macbook),2 - 10 hours,Experience from work in a company related to ML,No,Bachelor's degree,Mathematics or statistics,Less than a year,I haven't started working yet,"Online courses (coursera, udemy, edx, etc.)",30,30,10,10,0,20,"Supervised Machine Learning (Tabular Data),Time Series","Bayesian Techniques,Decision Trees - Random Forests,Ensemble Methods,Logistic Regression,Neural Networks - CNNs,Neural Networks - GANs,Support Vector Machines (SVMs)",A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Searching general-purpose job board,3-5,Very Important,Very Important,Somewhat important,Very Important,Not important,Somewhat important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Not important,Not important,Somewhat important,Not important,Very Important
Male,United States,38,"Not employed, but looking for work",,,,,,,,R,Anomaly Detection,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Kaggle,Online courses,Textbook,Tutoring/mentoring,Other",,,,,,,Very useful,,,,Somewhat useful,,,,Very useful,,Somewhat useful,,"KDnuggets Blog,No Free Hunch Blog,O'Reilly Data Newsletter",1-2 years,Nice to have,Nice to have,Nice to have,Unnecessary,Necessary,Necessary,Necessary,Nice to have,Nice to have,Nice to have,,,,"Coursera,DataCamp",Basic laptop (Macbook),2 - 10 hours,Kaggle Competitions,Sort of (Explain more),Bachelor's degree,A humanities discipline,Less than a year,I haven't started working yet,Self-taught,50,0,0,0,0,50,Other (please specify; separate by semi-colon),Other (please specify; separate by semi-colon),A bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Searching general-purpose job board,1-2,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important
Male,United States,44,Employed full-time,,,Yes,,Engineer,Poorly,"Employed by professional services/consulting firm,Employed by company that makes advanced analytic software,Employed by a company that performs advanced analytics",TensorFlow,Deep learning,Python,Government website,"Blogs,College/University,Kaggle,Official documentation,Online courses,Personal Projects,Stack Overflow Q&A,Textbook,YouTube Videos",,Somewhat useful,Very useful,,,,Very useful,,,Very useful,Very useful,Very useful,,Very useful,Somewhat useful,,,Very useful,KDnuggets Blog,,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,A humanities discipline,More than 10 years,"Business Analyst,Data Analyst,Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",10,35,10,35,10,0,"Natural Language Processing,Supervised Machine Learning (Tabular Data)","Bayesian Techniques,Decision Trees - Random Forests,Ensemble Methods,Hidden Markov Models HMMs,Logistic Regression,Neural Networks - RNNs",High school,Technology,100 to 499 employees,Increased significantly,More than 10 years,A tech-specific job board,Somewhat important,Analyze and understand data to influence product or business decisions,"Laptop or Workstation and local IT supported servers,Laptop or Workstation and private datacenters,Traditional Workstation","Text data,Relational data",Rarely,1GB,"Bayesian Techniques,Decision Trees,HMMs,Random Forests,Regression/Logistic Regression","Java,Jupyter notebooks,KNIME (free version),Python,R,SQL,Tableau",,,,,,,,,,,,,,,Rarely,,Most of the time,,Often,,,,,,,,,,,,Most of the time,,Often,,,,,,,,,Most of the time,,,Sometimes,,,,,,,"Data Visualization,Decision Trees,HMMs,kNN and Other Clustering,Naive Bayes,Natural Language Processing,PCA and Dimensionality Reduction,Random Forests,Segmentation,Text Analytics",,,,,,,Often,Sometimes,,,,,Sometimes,Sometimes,,,,Sometimes,Most of the time,,Sometimes,,Sometimes,,,Often,,,Most of the time,,,,,35,0,0,20,45,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Lack of data science talent in the organization",Often,,,,,,,,Often,,,,,,,,,,,,,,10-25% of projects,Entirely internal,IT Department,,dirty data; variation in the text data,"Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Share Drive/SharePoint,,Git,Sometimes,"98,000",USD,Has increased between 6% and 19%,5,,,,,,,,,,,,,,,,,,
Male,United States,28,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,34,Employed full-time,,,Yes,,Data Scientist,Fine,Self-employed,I don't plan on learning a new tool/technology,Proprietary Algorithms,Python,I collect my own data (e.g. web-scraping),Textbook,,,,,,,,,,,,,,,Very useful,,,,,,,,,,,,,,,,,,,,,,,,Master's degree,Mathematics or statistics,6 to 10 years,"Business Analyst,Data Analyst,Data Miner,Data Scientist,DBA/Database Engineer,Machine Learning Engineer,Operations Research Practitioner,Predictive Modeler,Statistician",University courses,50,0,0,50,0,0,"Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Evolutionary Approaches,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Markov Logic Networks,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs,Support Vector Machines (SVMs)","Some college/university study, no bachelor's degree",Financial,Fewer than 10 employees,Stayed the same,6-10 years,Some other way,Very important,Analyze and understand data to influence product or business decisions,Workstation + Cloud service,Text data,Always,1TB,"Bayesian Techniques,Decision Trees,Ensemble Methods,Gradient Boosted Machines,HMMs,Markov Logic Networks,Neural Networks,Random Forests,Regression/Logistic Regression,SVMs","Amazon Machine Learning,Amazon Web services,NoSQL,Perl,Python,QlikView,R",Sometimes,Often,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,,Rarely,Most of the time,Rarely,Rarely,,,,,,,,,,,,,,,,,,,"A/B Testing,Association Rules,Bayesian Techniques,Collaborative Filtering,Cross-Validation,Decision Trees,Ensemble Methods,Evolutionary Approaches,Gradient Boosted Machines,HMMs,kNN and Other Clustering,Lift Analysis,Logistic Regression,Markov Logic Networks,Naive Bayes,Natural Language Processing,Neural Networks,PCA and Dimensionality Reduction,Prescriptive Modeling,Random Forests,Recommender Systems,Segmentation,Simulation,SVMs,Text Analytics,Time Series Analysis",Sometimes,Sometimes,Often,,Sometimes,Most of the time,,Often,Often,Sometimes,,Sometimes,Rarely,Sometimes,Sometimes,Most of the time,Often,Often,Sometimes,Often,Most of the time,Often,Sometimes,Often,,Often,Most of the time,Most of the time,Often,Most of the time,,,,25,25,5,10,35,0,Enough to refine and innovate on the algorithm,I prefer not to say,,,,,,,Most of the time,,,,,,,,,,,,,,,,51-75% of projects,More external than internal,Other,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",I don't typically share data,,Git,Most of the time,250000,USD,Has increased 20% or more,10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
Female,United States,21,"Not employed, and not looking for work",Yes,"Yes, I'm focused on learning mostly data science skills",,,,,,IBM Watson / Waton Analytics,Monte Carlo Methods,Python,Government website,"College/University,Friends network,Kaggle,Personal Projects,Stack Overflow Q&A",,,Very useful,,,Somewhat useful,Somewhat useful,,,,,Very useful,,Very useful,,,,,,< 1 year,,Nice to have,Nice to have,,Necessary,Necessary,Necessary,Nice to have,,Nice to have,,,,,Basic laptop (Macbook),11 - 39 hours,Github Portfolio,No,Bachelor's degree,Mathematics or statistics,,,University courses,NA,NA,NA,NA,NA,NA,,,A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Career fair or on-campus recruiting event,1-2,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not important,Somewhat important,Somewhat important,Not important,Somewhat important,Not important,Somewhat important,Not important
Male,Netherlands,50,"Not employed, and not looking for work",Yes,"Yes, but data science is a small part of what I'm focused on learning",,,,,,Other,I don't plan on learning a new ML/DS method,Python,Google Search,College/University,,,Very useful,,,,,,,,,,,,,,,,,< 1 year,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,,,,,Gaming Laptop (Laptop + CUDA capable GPU),0 - 1 hour,,No,Some college/university study without earning a bachelor's degree,Computer Science,,Software Developer/Software Engineer,University courses,NA,NA,NA,NA,NA,NA,,,A bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Very Important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not important,Not important,Not important
Male,Canada,27,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by college or university,Stan,Monte Carlo Methods,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search,Government website,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Arxiv,Blogs,Conferences,Friends network,Kaggle,Newsletters,Personal Projects,Podcasts,Textbook,YouTube Videos",Very useful,Somewhat useful,,,Somewhat useful,Very useful,Very useful,Somewhat useful,,,,Very useful,Somewhat useful,,Very useful,,,Somewhat useful,"DataTau News Aggregator,No Free Hunch Blog,Partially Derivative Podcast",,,,,,,,,,,,,,,,,,,,Master's degree,Biology,1 to 2 years,"Data Scientist,Programmer","Online courses (coursera, udemy, edx, etc.)",10,20,10,50,10,0,"Computer Vision,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Neural Networks - CNNs,Support Vector Machines (SVMs)",A bachelor's degree,Academic,"5,000 to 9,999 employees",Increased slightly,Less than one year,Some other way,Somewhat important,Analyze and understand data to influence product or business decisions,"Laptop + Cloud service (AWS, Azure, GCE ...)",Relational data,Sometimes,1GB,"Bayesian Techniques,Random Forests,Regression/Logistic Regression","Amazon Web services,Google Cloud Compute,Jupyter notebooks,Python,R,SQL",,Often,,,,,,Most of the time,,,,,,,,,Often,,,,,,,,,,,,,,Often,,Most of the time,,,,,,,,,Most of the time,,,,,,,,,,"Cross-Validation,Data Visualization,Logistic Regression,Natural Language Processing,Segmentation",,,,,,Often,Most of the time,,,,,,,,,Most of the time,,,Sometimes,,,,,,,Often,,,,,,,,60,10,10,10,10,0,"Enough to code it again from scratch, albeit it may run slowly","Did not instrument data useful for scientific analysis and decision-making,Difficulties in deployment/scoring,Dirty data,Explaining data science to others,Inability to integrate findings into organization's decision-making process,Lack of data science talent in the organization,Maintaining responsible expectations about the potential impact of data science projects,Need to coordinate with IT,Privacy issues,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",,,Sometimes,Often,Often,Sometimes,,Sometimes,Often,,,,,Sometimes,Most of the time,,Most of the time,,,Most of the time,Often,,100% of projects,More internal than external,Standalone Team,,The data is located in 100s of databases. ,"Column-oriented relational (e.g. KDB/MariaDB),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",I don't typically share data,,Git,Never,70000,,Has increased 20% or more,6,,,,,,,,,,,,,,,,,,
Male,United States,56,Employed full-time,,,Yes,,Data Scientist,Perfectly,Employed by company that makes advanced analytic software,TensorFlow,Genetic & Evolutionary Algorithms,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,Government website,University/Non-profit research group websites","College/University,Conferences,Kaggle,Online courses,Personal Projects,Stack Overflow Q&A,Textbook",,,Somewhat useful,,Somewhat useful,,,,,,Very useful,Somewhat useful,,Somewhat useful,Very useful,,,,"KDnuggets Blog,O'Reilly Data Newsletter,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,,Doctoral degree,A social science,More than 10 years,"Data Analyst,Data Miner,Data Scientist,DBA/Database Engineer,Engineer,Machine Learning Engineer,Predictive Modeler,Researcher,Software Developer/Software Engineer",University courses,20,20,20,40,0,0,"Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Evolutionary Approaches,Logistic Regression,Neural Networks - CNNs,Support Vector Machines (SVMs)",High school,Technology,20 to 99 employees,Increased significantly,,An external recruiter or headhunter,Very important,Build prototypes to explore applying machine learning to new areas,"Laptop + Cloud service (AWS, Azure, GCE ...),Laptop or Workstation and local IT supported servers,Laptop or Workstation and private datacenters,Workstation + Cloud service","Text data,Relational data",Most of the time,100TB,"Decision Trees,Ensemble Methods,Evolutionary Approaches,Gradient Boosted Machines,Neural Networks,Random Forests,Regression/Logistic Regression,SVMs","Amazon Web services,C/C++,Cloudera,Flume,Hadoop/Hive/Pig,IBM Cognos,IBM SPSS Modeler,IBM SPSS Statistics,IBM Watson / Waton Analytics,Impala,Java,Julia,Jupyter notebooks,KNIME (free version),MATLAB/Octave,Microsoft Azure Machine Learning,Microsoft Excel Data Mining,Microsoft SQL Server Data Mining,Minitab,Perl,Python,QlikView,R,RapidMiner (free version),SAP BusinessObjects Predictive Analytics,SAS Base,SAS Enterprise Miner,Spark / MLlib,SQL,Statistica (Quest/Dell-formerly Statsoft),Tableau,Unix shell / awk",,Most of the time,,Sometimes,Sometimes,,Sometimes,,Often,Rarely,Often,Sometimes,Sometimes,Rarely,Often,Rarely,Often,,Rarely,,Rarely,Sometimes,Sometimes,,Sometimes,Rarely,,,,Rarely,Sometimes,Rarely,Most of the time,,Often,,Sometimes,Sometimes,Sometimes,,Most of the time,Most of the time,,Sometimes,Often,,,Sometimes,,,,"Association Rules,Collaborative Filtering,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Evolutionary Approaches,kNN and Other Clustering,Lift Analysis,Logistic Regression,Naive Bayes,Neural Networks,PCA and Dimensionality Reduction,Prescriptive Modeling,Random Forests,Recommender Systems,Segmentation,Simulation,SVMs,Text Analytics,Time Series Analysis",,Most of the time,,,Most of the time,Often,Most of the time,Often,Sometimes,Most of the time,,,,Often,Sometimes,Most of the time,,Most of the time,,Most of the time,Most of the time,Most of the time,Often,Sometimes,,Most of the time,Most of the time,Often,Sometimes,Most of the time,,,,35,20,5,10,20,10,Enough to code it from scratch and it will run blazingly fast and be super efficient,"Dirty data,Explaining data science to others,Lack of data science talent in the organization,Lack of significant domain expert input,Limitations of tools,Privacy issues,Team using multiple ad-hoc development environments such as Python/R/Java/etc.,Unavailability of/difficult access to data",,,,,Most of the time,Often,,,Often,,Most of the time,,Most of the time,,,,Most of the time,,Often,,Most of the time,,76-99% of projects,Entirely internal,Central Insights Team,"Open datasets: international bodies (I.e. UN, world bank etc..) states & cities open database.",Finding complete datasets & access right.,"Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Company Developed Platform,Email",,Generic non-cloud file sharing software (Email/Shared Server/etc.),Most of the time,"170,000.00",,Has increased between 6% and 19%,I prefer not to share,,,,,,,,,,,,,,,,,,
Male,India,21,"Not employed, but looking for work",,,,,,,,R,Time Series Analysis,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Government website,University/Non-profit research group websites","College/University,Kaggle,Online courses,Textbook,YouTube Videos",,,Somewhat useful,,,,Very useful,,,,Very useful,,,,Very useful,,,Somewhat useful,"Becoming a Data Scientist Podcast,Data Elixir Newsletter,R Bloggers Blog Aggregator",1-2 years,Nice to have,Nice to have,Necessary,Nice to have,Necessary,Necessary,Nice to have,Necessary,Nice to have,Unnecessary,,,,"Coursera,edX",Basic laptop (Macbook),2 - 10 hours,Experience from work in a company related to ML,Yes,Bachelor's degree,Other,1 to 2 years,I haven't started working yet,University courses,50,20,0,30,0,0,Time Series,"Bayesian Techniques,Logistic Regression",High school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Asking friends, family members, or former colleagues for leads",6-10,Very Important,Somewhat important,Not important,Very Important,Somewhat important,Very Important,Not important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Very Important,Very Important,Very Important
Male,Colombia,23,"Not employed, but looking for work",,,,,,,,Julia,Monte Carlo Methods,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"College/University,Kaggle,Textbook",,,Very useful,,,,Very useful,,,,,,,,Very useful,,,,No Free Hunch Blog,1-2 years,,,,,,,,,,,,,,,Basic laptop (Macbook),2 - 10 hours,Github Portfolio,No,Bachelor's degree,Physics,3 to 5 years,I haven't started working yet,"Online courses (coursera, udemy, edx, etc.)",10,80,0,10,0,0,,,A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-2,Very Important,Somewhat important,Somewhat important,Not important,Not important,Not important,Very Important,Not important,Not important,Not important,Somewhat important,Somewhat important,Not important,Not important,Not important,Somewhat important
Male,United States,50,Employed full-time,,,Yes,,Scientist/Researcher,Fine,Employed by company that makes advanced analytic software,Google Cloud Compute,Deep learning,Python,Google Search,"Blogs,Company internal community,Personal Projects,Stack Overflow Q&A",,Very useful,,Very useful,,,,,,,,Very useful,,Very useful,,,,,"Data Stories Podcast,Jack's Import AI Newsletter,Statistical Modeling, Causal Inference, and Social Science Blog (Andrew Gelman)",,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,Mathematics or statistics,More than 10 years,"Computer Scientist,Data Scientist,Researcher,Software Developer/Software Engineer,Statistician",Work,40,0,40,20,0,0,"Computer Vision,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series,Other (please specify; separate by semi-colon)","Bayesian Techniques,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",Primary/elementary school,Technology,"1,000 to 4,999 employees",Increased slightly,More than 10 years,A general-purpose job board,Very important,Build prototypes to explore applying machine learning to new areas,Workstation + Cloud service,"Image data,Video data,Other",Most of the time,100MB,"Bayesian Techniques,CNNs,Neural Networks,Regression/Logistic Regression,RNNs,SVMs","C/C++,Java,Jupyter notebooks,Python,Spark / MLlib,SQL,TensorFlow",,,,Most of the time,,,,,,,,,,,Sometimes,,Most of the time,,,,,,,,,,,,,,Most of the time,,,,,,,,,,Sometimes,Sometimes,,,,Sometimes,,,,,,"Bayesian Techniques,Cross-Validation,Data Visualization,kNN and Other Clustering,Logistic Regression,Naive Bayes,Neural Networks,PCA and Dimensionality Reduction,RNNs,Segmentation,SVMs,Time Series Analysis",,,Most of the time,,,Often,Often,,,,,,,Often,,Often,,Often,,Often,Often,,,,Often,Most of the time,,Often,,Most of the time,,,,20,30,20,10,10,10,Enough to refine and innovate on the algorithm,"Maintaining responsible expectations about the potential impact of data science projects,The lack of a clear question to be answering or a clear direction to go in with the available data",,,,,,,,,,,,,,Sometimes,,,,,,Sometimes,,,26-50% of projects,More internal than external,Standalone Team,none,understand the data,"Column-oriented relational (e.g. KDB/MariaDB),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Commercial Data Platform,,Other,Rarely,"170,000",USD,Has increased between 6% and 19%,8,,,,,,,,,,,,,,,,,,
Male,United States,15,"Not employed, and not looking for work",No,"Yes, I'm focused on learning mostly data science skills",,,,,,TensorFlow,Neural Nets,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Kaggle,Official documentation,Online courses,Personal Projects,Stack Overflow Q&A,YouTube Videos",,,,,,,Very useful,,,Very useful,Very useful,Somewhat useful,,Somewhat useful,,,,Somewhat useful,"Emergent/Future Newsletter (Algorithmia),FlowingData Blog,Talking Machines Podcast",< 1 year,Nice to have,Nice to have,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,Necessary,,,,Coursera,Basic laptop (Macbook),2 - 10 hours,Online Courses and Certifications,No,I did not complete any formal education past high school,,,I haven't started working yet,Self-taught,NA,NA,NA,NA,NA,NA,Unsupervised Learning,"Logistic Regression,Neural Networks - CNNs",A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Asking friends, family members, or former colleagues for leads",0,,,,,,,,,,,,,,,,
Male,Norway,34,Employed full-time,,,Yes,,Data Scientist,Perfectly,Employed by a company that performs advanced analytics,TensorFlow,Text Mining,R,"GitHub,University/Non-profit research group websites","Friends network,Kaggle,Online courses,Personal Projects,Stack Overflow Q&A,Tutoring/mentoring,YouTube Videos",,,,,,Very useful,Somewhat useful,,,,Very useful,Somewhat useful,,Somewhat useful,,,Somewhat useful,Very useful,,,,,,,,,,,,,,,,,,,,,Master's degree,,3 to 5 years,Other,"Online courses (coursera, udemy, edx, etc.)",30,30,20,20,0,0,"Supervised Machine Learning (Tabular Data),Time Series","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Neural Networks - CNNs",High school,Telecommunications,"5,000 to 9,999 employees",Increased slightly,6-10 years,A general-purpose job board,Very important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and local IT supported servers,Relational data,Sometimes,1GB,"Bayesian Techniques,Random Forests,Regression/Logistic Regression","Amazon Web services,IBM SPSS Statistics,Python,R,SQL,TensorFlow,TIBCO Spotfire",,Rarely,,,,,,,,,,Sometimes,,,,,,,,,,,,,,,,,,,Often,,Often,,,,,,,,,Often,,,,Rarely,Rarely,,,,,"A/B Testing,Cross-Validation,Data Visualization,Decision Trees,Logistic Regression,Random Forests,Segmentation,Time Series Analysis",Sometimes,,,,,Sometimes,Often,Sometimes,,,,,,,,Often,,,,,,,Sometimes,,,Often,,,,Sometimes,,,,50,10,5,5,30,0,"Enough to code it again from scratch, albeit it may run slowly","Data Science results not used by business decision makers,Dirty data,Explaining data science to others,Inability to integrate findings into organization's decision-making process,Need to coordinate with IT,The lack of a clear question to be answering or a clear direction to go in with the available data",,Sometimes,,,Often,Often,,Often,,,,,,,Sometimes,,,,,Often,,,51-75% of projects,More internal than external,Central Insights Team,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",Share Drive/SharePoint,,Other,Sometimes,835000,NOK,Has increased between 6% and 19%,8,,,,,,,,,,,,,,,,,,
