Male,United States,26,Employed full-time,,,Yes,,Data Analyst,Perfectly,Employed by non-profit or NGO,Other,,Python,I collect my own data (e.g. web-scraping),"Blogs,Online courses,Stack Overflow Q&A,Tutoring/mentoring,YouTube Videos,Other",,Somewhat useful,,,,,,,,,Very useful,,,Very useful,,,Somewhat useful,Somewhat useful,,,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,Other,3 to 5 years,"Data Analyst,Data Miner,Data Scientist,DBA/Database Engineer,Predictive Modeler,Programmer","Online courses (coursera, udemy, edx, etc.)",15,25,30,0,30,0,"Computer Vision,Recommendation Engines,Time Series","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Neural Networks - CNNs,Support Vector Machines (SVMs)",A bachelor's degree,Non-profit,100 to 499 employees,Stayed the same,Less than one year,Some other way,Somewhat important,Analyze and understand data to influence product or business decisions,"Laptop or Workstation and local IT supported servers,Laptop or Workstation and private datacenters",Text data,Most of the time,<1MB,,"Jupyter notebooks,Microsoft SQL Server Data Mining,Python,R,SQL,Tableau",,,,,,,,,,,,,,,,,Sometimes,,,,,,,,Often,,,,,,Most of the time,,Rarely,,,,,,,,,Often,,,Sometimes,,,,,,,"Association Rules,Data Visualization,Text Analytics,Time Series Analysis",,Often,,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,,Most of the time,Most of the time,,,,30,25,15,10,20,0,Enough to explain the algorithm to someone non-technical,"Did not instrument data useful for scientific analysis and decision-making,Dirty data,Lack of data science talent in the organization,Lack of significant domain expert input,Organization is small and cannot afford a data science team,Scaling data science solution up to full database,Unavailability of/difficult access to data",,,Rarely,,Often,,,,Often,,Sometimes,,,,,Often,,Often,,,Often,,51-75% of projects,Entirely internal,Other,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)","Email,Share Drive/SharePoint",,,Never,50000,USD,Has increased 20% or more,5,,,,,,,,,,,,,,,,,,
Male,Poland,56,Employed full-time,,,Yes,,Programmer,Perfectly,Employed by college or university,TensorFlow,Deep learning,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search,Government website,University/Non-profit research group websites","Blogs,College/University,Kaggle,Personal Projects,Stack Overflow Q&A,Textbook,YouTube Videos",,Very useful,Somewhat useful,,,,Very useful,,,,,Somewhat useful,,Very useful,Somewhat useful,,,Very useful,R Bloggers Blog Aggregator,,,,,,,,,,,,,,,,,,,No,Master's degree,Physics,3 to 5 years,"Engineer,Predictive Modeler,Programmer",Self-taught,50,20,30,0,0,0,"Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Neural Networks - CNNs,Support Vector Machines (SVMs)",A master's degree,Academic,"1,000 to 4,999 employees",Stayed the same,1-2 years,I visited the company's Web site and found a job listing there,Important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data",Laptop or Workstation and local IT supported servers,"Image data,Text data",Rarely,10MB,"Neural Networks,SVMs","C/C++,Hadoop/Hive/Pig,Java,Julia,Jupyter notebooks,NoSQL,Perl,Python,R,SQL,Unix shell / awk",,,,Often,,,,,Rarely,,,,,,Rarely,Sometimes,Sometimes,,,,,,,,,,Rarely,,,Sometimes,Often,,Most of the time,,,,,,,,,Sometimes,,,,,,Most of the time,,,,"CNNs,Data Visualization,kNN and Other Clustering,Logistic Regression,Neural Networks,Simulation,SVMs,Time Series Analysis",,,,Sometimes,,,Often,,,,,,,Sometimes,,Sometimes,,,,Often,,,,,,,Often,Often,,Sometimes,,,,50,20,10,20,0,0,Enough to explain the algorithm to someone non-technical,Dirty data,,,,,Sometimes,,,,,,,,,,,,,,,,,,10-25% of projects,Entirely internal,IT Department,,,"Column-oriented relational (e.g. KDB/MariaDB),Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Email,I don't typically share data,Share Drive/SharePoint",,Git,Sometimes,60000,PLN,Has stayed about the same (has not increased or decreased more than 5%),10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
Male,India,26,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by professional services/consulting firm,TensorFlow,Other,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,I collect my own data (e.g. web-scraping)","Kaggle,Personal Projects,Stack Overflow Q&A,Tutoring/mentoring",,,,,,,Very useful,,,,,Very useful,,Very useful,,,Somewhat useful,,,,,,,,,,,,,,,,,,,,,,Master's degree,Other,3 to 5 years,"Business Analyst,Data Scientist",Self-taught,50,5,10,10,25,0,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs",A master's degree,Financial,"10,000 or more employees",Increased slightly,More than 10 years,A career fair or on-campus recruiting event,Somewhat important,Build prototypes to explore applying machine learning to new areas,"Laptop + Cloud service (AWS, Azure, GCE ...),Laptop or Workstation and private datacenters","Text data,Relational data",Rarely,10GB,"Ensemble Methods,Gradient Boosted Machines,Neural Networks,Regression/Logistic Regression,RNNs","C/C++,Hadoop/Hive/Pig,Java,Jupyter notebooks,Python,Spark / MLlib,TensorFlow",,,,Rarely,,,,,Most of the time,,,,,,Sometimes,,Most of the time,,,,,,,,,,,,,,Most of the time,,,,,,,,,,Most of the time,,,,,Often,,,,,,"CNNs,Collaborative Filtering,Cross-Validation,Gradient Boosted Machines,kNN and Other Clustering,Logistic Regression,Neural Networks,Prescriptive Modeling,Recommender Systems,RNNs,Time Series Analysis",,,,Sometimes,Often,Most of the time,,,,,,Often,,Sometimes,,Sometimes,,,,Often,,Sometimes,,Often,Often,,,,,Often,,,,40,30,0,0,30,0,"Enough to code it again from scratch, albeit it may run slowly","Dirty data,Lack of data science talent in the organization,Need to coordinate with IT",,,,,Often,,,,Sometimes,,,,,,Most of the time,,,,,,,,Less than 10% of projects,Entirely internal,Central Insights Team,,,"Column-oriented relational (e.g. KDB/MariaDB),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Graph (e.g. GraphBase/Neo4j)",Company Developed Platform,,Bitbucket,Sometimes,2000000,INR,Has increased 20% or more,8,,,,,,,,,,,,,,,,,,
Male,Israel,45,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by a company that performs advanced analytics,,,R,I collect my own data (e.g. web-scraping),"Arxiv,Blogs,Conferences,Kaggle,Textbook",Very useful,Very useful,,,Somewhat useful,,Very useful,,,,,,,,Very useful,,,,"FastML Blog,KDnuggets Blog,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,,Master's degree,Mathematics or statistics,More than 10 years,"Data Scientist,Researcher",Work,50,10,40,0,0,0,"Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Markov Logic Networks,Neural Networks - CNNs,Neural Networks - GANs",A bachelor's degree,Mix of fields,I prefer not to answer,Increased significantly,1-2 years,Some other way,Very important,Analyze and understand data to influence product or business decisions,"Laptop + Cloud service (AWS, Azure, GCE ...),Laptop or Workstation and private datacenters",Relational data,Most of the time,100GB,"Bayesian Techniques,CNNs,Decision Trees,Ensemble Methods,Gradient Boosted Machines,HMMs,Neural Networks,Random Forests,Regression/Logistic Regression,RNNs","Hadoop/Hive/Pig,Impala,Microsoft R Server (Formerly Revolution Analytics),Python,R,Spark / MLlib,Tableau,TensorFlow",,,,,,,,,Most of the time,,,,,Most of the time,,,,,,,,,,Sometimes,,,,,,,Most of the time,,Most of the time,,,,,,,,Sometimes,,,,Often,Often,,,,,,"A/B Testing,CNNs,Cross-Validation,Decision Trees,Ensemble Methods,Gradient Boosted Machines,HMMs,kNN and Other Clustering,Lift Analysis,Logistic Regression,Neural Networks,PCA and Dimensionality Reduction,Random Forests,RNNs,Segmentation,Simulation,Time Series Analysis",Most of the time,,,Often,,Most of the time,,Most of the time,Most of the time,,,Most of the time,Sometimes,Most of the time,Sometimes,Often,,,,Most of the time,Often,,Often,,Often,Most of the time,Often,,,Often,,,,60,20,5,5,10,0,"Enough to code it again from scratch, albeit it may run slowly",I prefer not to say,,,,,,,Sometimes,,,,,,,,,,,,,,,,10-25% of projects,More internal than external,Standalone Team,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Email,Share Drive/SharePoint",,,,,,,10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
Male,United States,34,Employed full-time,,,Yes,,Other,Fine,Employed by company that makes advanced analytic software,Microsoft Azure Machine Learning,Proprietary Algorithms,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search,Government website,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Arxiv,Blogs,Company internal community,Conferences,Kaggle,Online courses,Podcasts,Textbook,Tutoring/mentoring,YouTube Videos",Very useful,Somewhat useful,,Very useful,Very useful,,Very useful,,,,Very useful,,Very useful,,Very useful,,Very useful,Somewhat useful,"No Free Hunch Blog,Other (Separate different answers with semicolon)",,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,Physics,More than 10 years,"Engineer,Researcher,Software Developer/Software Engineer",Self-taught,50,20,10,20,0,0,"Computer Vision,Outlier detection (e.g. Fraud detection)","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Evolutionary Approaches,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A doctoral degree,Technology,"10,000 or more employees",Increased significantly,More than 10 years,I was contacted directly by someone at the company (e.g. internal recruiter),Very important,Build prototypes to explore applying machine learning to new areas,"Basic laptop (Macbook),Laptop + Cloud service (AWS, Azure, GCE ...)","Image data,Video data,Text data,Relational data",Sometimes,1GB,"CNNs,Decision Trees,Ensemble Methods,Neural Networks,Random Forests,SVMs","C/C++,Microsoft Azure Machine Learning,Python,R,TensorFlow,Unix shell / awk,Other",,,,Sometimes,,,,,,,,,,,,,,,,,,Often,,,,,,,,,Most of the time,,Sometimes,,,,,,,,,,,,,Often,,Most of the time,Often,,,"A/B Testing,CNNs,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Logistic Regression,Neural Networks,PCA and Dimensionality Reduction,Random Forests,Recommender Systems,RNNs,Segmentation,Simulation,SVMs",Sometimes,,,Sometimes,,Sometimes,Sometimes,Sometimes,Sometimes,,,,,,,Sometimes,,,,Sometimes,Sometimes,,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,,,,,,20,20,20,20,20,0,Enough to code it from scratch and it will run blazingly fast and be super efficient,"Dirty data,Lack of significant domain expert input,Privacy issues",,,,,Often,,,,,,Often,,,,,,Sometimes,,,,,,76-99% of projects,Approximately half internal and half external,IT Department,,cleaning the data,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Company Developed Platform,,"Generic cloud file sharing software (Dropbox/Box/etc.),Git",Sometimes,195000,USD,Has increased 20% or more,10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
Male,United States,52,Employed full-time,,,Yes,,Machine Learning Engineer,Fine,Employed by a company that performs advanced analytics,TensorFlow,,,,"Arxiv,Blogs,College/University,Conferences,Kaggle,Podcasts,Textbook",Very useful,Very useful,Somewhat useful,,Somewhat useful,,Somewhat useful,,,,,,Very useful,,Very useful,,,,"KDnuggets Blog,Siraj Raval YouTube Channel,The Data Skeptic Podcast",,,,,,,,,,,,,,,,,,,Yes,Professional degree,,More than 10 years,"Data Scientist,Machine Learning Engineer,Programmer,Researcher,Software Developer/Software Engineer",University courses,24,20,50,5,0.1,0.9,"Adversarial Learning,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Logistic Regression,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs",A master's degree,Internet-based,"10,000 or more employees",Increased significantly,More than 10 years,Some other way,Somewhat important,Build and/or run a machine learning service that operationally improves your product or workflows,Gaming Laptop (Laptop + CUDA capable GPU),"Video data,Text data",Most of the time,100GB,"CNNs,Gradient Boosted Machines,Regression/Logistic Regression,RNNs","Amazon Web services,Python,R,Spark / MLlib,TensorFlow",,Most of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,Sometimes,,,,,,,,Most of the time,,,,,Often,,,,,,"A/B Testing,CNNs,Cross-Validation,Decision Trees,Logistic Regression,Neural Networks,PCA and Dimensionality Reduction,Random Forests,RNNs",Most of the time,,,Often,,Most of the time,,Often,,,,,,,,Often,,,,Often,Sometimes,,Sometimes,,Sometimes,,,,,,,,,30,30,10,10,20,0,Enough to refine and innovate on the algorithm,"Data Science results not used by business decision makers,Did not instrument data useful for scientific analysis and decision-making,Difficulties in deployment/scoring,Dirty data,Inability to integrate findings into organization's decision-making process,Lack of data science talent in the organization,Unavailability of/difficult access to data",,Often,Often,Often,Sometimes,,,Sometimes,Often,,,,,,,,,,,,Sometimes,,26-50% of projects,Entirely internal,Other,uci datasets,clean and formatted data,"Key-value store (e.g. Redis/Riak),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift)",Company Developed Platform,,Git,Most of the time,200000,USD,Has stayed about the same (has not increased or decreased more than 5%),7,,,,,,,,,,,,,,,,,,
Female,United States,41,Employed full-time,,,Yes,,Other,Poorly,Employed by a company that performs advanced analytics,Spark / MLlib,Other,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,Government website,I collect my own data (e.g. web-scraping)","Blogs,Conferences,Friends network,Newsletters,Official documentation,Online courses,Personal Projects,Stack Overflow Q&A,Textbook,YouTube Videos",,Very useful,,,Somewhat useful,Very useful,,Somewhat useful,,Very useful,Somewhat useful,Very useful,,Very useful,Very useful,,,Very useful,"FlowingData Blog,O'Reilly Data Newsletter,Other (Separate different answers with semicolon)",,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,Other,3 to 5 years,"Data Scientist,Researcher,Software Developer/Software Engineer,Other",Self-taught,33,33,0,0,0,34,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Support Vector Machines (SVMs),Other (please specify; separate by semi-colon)",A doctoral degree,Other,"1,000 to 4,999 employees",Decreased significantly,More than 10 years,Some other way,Important,Other,"Laptop + Cloud service (AWS, Azure, GCE ...)",Other,Sometimes,100MB,"Decision Trees,Ensemble Methods,Gradient Boosted Machines,Random Forests,Regression/Logistic Regression,SVMs","Amazon Web services,C/C++,Hadoop/Hive/Pig,Java,Jupyter notebooks,NoSQL,Python,Spark / MLlib,SQL,Unix shell / awk",,Most of the time,,Rarely,,,,,Most of the time,,,,,,Rarely,,Most of the time,,,,,,,,,,Sometimes,,,,Most of the time,,,,,,,,,,Sometimes,Most of the time,,,,,,Most of the time,,,,"A/B Testing,Association Rules,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Gradient Boosted Machines,kNN and Other Clustering,Lift Analysis,Logistic Regression,Prescriptive Modeling,Random Forests,Segmentation,Text Analytics,Time Series Analysis",Often,Most of the time,,,,Most of the time,Most of the time,Often,Often,,,Often,,Often,Often,Often,,,,,,Often,Often,,,Often,,,Often,Most of the time,,,,40,15,15,10,20,0,Enough to explain the algorithm to someone non-technical,"Difficulties in deployment/scoring,Dirty data,Lack of data science talent in the organization,Team using multiple ad-hoc development environments such as Python/R/Java/etc.",,,,Sometimes,Often,,,,Sometimes,,,,,,,,,,Most of the time,,,,100% of projects,Approximately half internal and half external,Other,top-level domain names are used by tldextract,schema changes,"Column-oriented relational (e.g. KDB/MariaDB),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Commercial Data Platform,,Git,Sometimes,"140,000",USD,Has increased 20% or more,8,,,,,,,,,,,,,,,,,,
Female,United States,52,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,31,Employed full-time,,,Yes,,Other,Fine,Employed by a company that performs advanced analytics,TensorFlow,Deep learning,C/C++/C#,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Government website","Blogs,Company internal community,Conferences,Kaggle,Personal Projects",,Very useful,,Somewhat useful,Somewhat useful,,Very useful,,,,,Very useful,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Mathematics or statistics,6 to 10 years,Other,Work,30,0,60,0,10,0,"Natural Language Processing,Supervised Machine Learning (Tabular Data)","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression",A master's degree,Insurance,"10,000 or more employees",Increased significantly,3-5 years,A career fair or on-campus recruiting event,Somewhat important,Analyze and understand data to influence product or business decisions,Workstation + Cloud service,Other,Rarely,100GB,"Decision Trees,Gradient Boosted Machines,Random Forests","Hadoop/Hive/Pig,Jupyter notebooks,Microsoft Azure Machine Learning,Python,Spark / MLlib",,,,,,,,,Often,,,,,,,,Often,,,,,Often,,,,,,,,,Often,,,,,,,,,,Often,,,,,,,,,,,"Cross-Validation,Data Visualization,Decision Trees,Gradient Boosted Machines,Lift Analysis,Natural Language Processing,Random Forests,Text Analytics,Time Series Analysis",,,,,,Sometimes,Sometimes,Sometimes,,,,Often,,,Often,,,,Sometimes,,,,Sometimes,,,,,,Sometimes,Rarely,,,,60,10,10,10,10,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Explaining data science to others,Lack of data science talent in the organization,Maintaining responsible expectations about the potential impact of data science projects,Scaling data science solution up to full database,Team using multiple ad-hoc development environments such as Python/R/Java/etc.",Sometimes,,,,,Sometimes,,,Sometimes,,,,,Sometimes,,,,Sometimes,Sometimes,,,,51-75% of projects,More internal than external,Business Department,,Memory,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Company Developed Platform,,"Generic cloud file sharing software (Dropbox/Box/etc.),Generic non-cloud file sharing software (Email/Shared Server/etc.)",Sometimes,160000,,Has increased between 6% and 19%,9,,,,,,,,,,,,,,,,,,
Male,India,NA,I prefer not to say,No,"Yes, I'm focused on learning mostly data science skills",,,,,,Spark / MLlib,Deep learning,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,University/Non-profit research group websites","Conferences,Kaggle,Online courses,Stack Overflow Q&A,Textbook,Tutoring/mentoring,YouTube Videos",,,,,Somewhat useful,,Very useful,,,,Very useful,,,Somewhat useful,Somewhat useful,,Very useful,Very useful,"KDnuggets Blog,O'Reilly Data Newsletter,R Bloggers Blog Aggregator",5-10 years,Nice to have,Necessary,Necessary,Necessary,Nice to have,Necessary,Nice to have,Unnecessary,Nice to have,Necessary,,,,Coursera,"Basic laptop (Macbook),Laptop or Workstation and local IT supported servers,Traditional Workstation",2 - 10 hours,Master's degree,Yes,Master's degree,A health science,,"Business Analyst,Data Analyst,Data Scientist,Researcher",University courses,NA,NA,NA,NA,NA,NA,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Evolutionary Approaches,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Support Vector Machines (SVMs)",A bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,3-5,Very Important,Somewhat important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Very Important,Very Important,Somewhat important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important
Male,United States,44,I prefer not to say,No,"Yes, but data science is a small part of what I'm focused on learning",,,,,,Cloudera,Deep learning,R,Government website,"Company internal community,Kaggle,Online courses,Personal Projects,Stack Overflow Q&A,Tutoring/mentoring,YouTube Videos",,,,Somewhat useful,,,Very useful,,,,Very useful,Very useful,,Very useful,,,Somewhat useful,Somewhat useful,"O'Reilly Data Newsletter,R Bloggers Blog Aggregator,Statistical Modeling, Causal Inference, and Social Science Blog (Andrew Gelman)",< 1 year,Necessary,Necessary,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Unnecessary,Nice to have,,,,Coursera,"Laptop + Cloud service (AWS, Azure, GCE ...)",0 - 1 hour,Other,Sort of (Explain more),Master's degree,Computer Science,,Engineer,University courses,NA,NA,NA,NA,NA,NA,Other (please specify; separate by semi-colon),Logistic Regression,I don't know/not sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,1-2,Very Important,Somewhat important,Somewhat important,Somewhat important,Not important,Somewhat important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important
Male,Russia,29,Employed full-time,,,No,Yes,Other,Perfectly,Employed by a company that performs advanced analytics,IBM Watson / Waton Analytics,Monte Carlo Methods,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),I collect my own data (e.g. web-scraping),Other","Arxiv,Company internal community,Conferences,Kaggle,Newsletters,Official documentation,Online courses,Personal Projects,Stack Overflow Q&A,Textbook,Tutoring/mentoring,YouTube Videos",Somewhat useful,,,Very useful,Somewhat useful,,Very useful,Somewhat useful,,Very useful,Very useful,Very useful,,Very useful,Very useful,,Somewhat useful,Very useful,"Jack's Import AI Newsletter,KDnuggets Blog,No Free Hunch Blog",1-2 years,Nice to have,Nice to have,Necessary,Nice to have,Necessary,Necessary,Necessary,Nice to have,Nice to have,Necessary,,,,"Coursera,DataCamp,edX,Udacity,Other",Gaming Laptop (Laptop + CUDA capable GPU),11 - 39 hours,Github Portfolio,Sort of (Explain more),Master's degree,A humanities discipline,1 to 2 years,Other,"Online courses (coursera, udemy, edx, etc.)",5,80,5,0,10,0,"Natural Language Processing,Supervised Machine Learning (Tabular Data)","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A master's degree,Mix of fields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meeting with recruiters who've contacted you directly,1-2,Very Important,Very Important,Somewhat important,Very Important,Not important,Very Important,Very Important,Somewhat important,Not important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important
Male,United States,31,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by a company that doesn't perform advanced analytics,Hadoop/Hive/Pig,Bayesian Methods,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Blogs,Kaggle,Online courses,Podcasts,Stack Overflow Q&A,Textbook,Other",,Very useful,,,,,Somewhat useful,,,,Very useful,,Very useful,Very useful,Somewhat useful,,,,"The Data Skeptic Podcast,Other (Separate different answers with semicolon)",,,,,,,,,,,,,,,,,,,,Bachelor's degree,Electrical Engineering,6 to 10 years,"Engineer,Researcher,Other","Online courses (coursera, udemy, edx, etc.)",40,30,30,0,0,0,Supervised Machine Learning (Tabular Data),"Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods",A bachelor's degree,Insurance,100 to 499 employees,Increased significantly,Less than one year,Some other way,Important,Build and/or run a machine learning service that operationally improves your product or workflows,Laptop or Workstation and private datacenters,"Text data,Relational data",Most of the time,100MB,"Decision Trees,Ensemble Methods,Random Forests","Jupyter notebooks,MATLAB/Octave,Minitab,Perl,Python,SQL,Tableau,Unix shell / awk",,,,,,,,,,,,,,,,,Often,,,,Rarely,,,,,Sometimes,,,,Rarely,Most of the time,,,,,,,,,,,Most of the time,,,Sometimes,,,Rarely,,,,"Decision Trees,Ensemble Methods,PCA and Dimensionality Reduction,Random Forests",,,,,,,,Often,Often,,,,,,,,,,,,Sometimes,,Most of the time,,,,,,,,,,,30,25,10,25,10,0,Enough to explain the algorithm to someone non-technical,"Dirty data,Explaining data science to others,Lack of data science talent in the organization,Maintaining responsible expectations about the potential impact of data science projects,Organization is small and cannot afford a data science team,The lack of a clear question to be answering or a clear direction to go in with the available data",,,,,Most of the time,Often,,,Often,,,,,Often,,Most of the time,,,,Sometimes,,,26-50% of projects,More internal than external,Other,Non,Dirty data,Row-oriented relational (e.g. MySQL/Microsoft SQL Server),Company Developed Platform,,Bitbucket,Rarely,95000,USD,Has increased 20% or more,8,,,,,,,,,,,,,,,,,,
