Male,India,24,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by a company that performs advanced analytics,Julia,Neural Nets,R,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Kaggle,Podcasts,Stack Overflow Q&A",,,,,,,Somewhat useful,,,,,,Not Useful,Very useful,,,,,,,,,,,,,,,,,,,,,,,,,Bachelor's degree,Engineering (non-computer focused),3 to 5 years,Data Scientist,"Online courses (coursera, udemy, edx, etc.)",30,25,40,0,5,0,Supervised Machine Learning (Tabular Data),"Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Support Vector Machines (SVMs)",High school,Financial,I prefer not to answer,Increased significantly,Don't know,"A friend, family member, or former colleague told me",Not very important,Build and/or run a machine learning service that operationally improves your product or workflows,Laptop or Workstation and local IT supported servers,Relational data,Most of the time,1GB,"Decision Trees,Gradient Boosted Machines,Random Forests,SVMs","Cloudera,Hadoop/Hive/Pig,Java,Jupyter notebooks,Microsoft Excel Data Mining,Python,R,SAS Base,Spark / MLlib,SQL,TensorFlow,Unix shell / awk",,,,,Sometimes,,,,Often,,,,,,Sometimes,,Most of the time,,,,,,Most of the time,,,,,,,,Most of the time,,Most of the time,,,,,Sometimes,,,Sometimes,Often,,,,Rarely,,Sometimes,,,,"Association Rules,Bayesian Techniques,Collaborative Filtering,Cross-Validation,Decision Trees,Ensemble Methods,Gradient Boosted Machines,kNN and Other Clustering,Lift Analysis,Logistic Regression,Naive Bayes,Natural Language Processing,PCA and Dimensionality Reduction,Random Forests,Recommender Systems,Text Analytics,Time Series Analysis",,Rarely,Rarely,,Sometimes,Most of the time,,Often,Most of the time,,,Most of the time,,Often,Rarely,Often,,Sometimes,Sometimes,,Sometimes,,Most of the time,Sometimes,,,,,Often,Often,,,,45,35,5,5,10,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Lack of data science talent in the organization",Rarely,,,,,,,,Rarely,,,,,,,,,,,,,,Less than 10% of projects,Entirely internal,Standalone Team,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)","Email,Share Drive/SharePoint",,Generic non-cloud file sharing software (Email/Shared Server/etc.),Sometimes,,,,I prefer not to share,,,,,,,,,,,,,,,,,,
Male,India,30,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Master's degree,Mathematics or statistics,6 to 10 years,"Business Analyst,Data Analyst,Data Scientist,Predictive Modeler,Programmer,Statistician",Self-taught,50,20,10,0,20,0,"Adversarial Learning,Natural Language Processing,Recommendation Engines,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Support Vector Machines (SVMs)",High school,Mix of fields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,20,"Not employed, but looking for work",,,,,,,,C/C++,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Blogs,Textbook",,Somewhat useful,,,,,,,,,,,,,Very useful,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Computer Science,,,"Online courses (coursera, udemy, edx, etc.)",0,100,0,0,0,0,Supervised Machine Learning (Tabular Data),"Logistic Regression,Support Vector Machines (SVMs)",A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Brazil,25,Employed full-time,,,Yes,,Scientist/Researcher,Fine,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,Other,3 to 5 years,"Researcher,Statistician",University courses,0,15,50,30,5,0,"Outlier detection (e.g. Fraud detection),Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Support Vector Machines (SVMs)",A bachelor's degree,Technology,"10,000 or more employees",Increased significantly,Don't know,A career fair or on-campus recruiting event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,29,Employed full-time,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Spain,42,Employed full-time,,,Yes,,Computer Scientist,Fine,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Doctoral degree,Computer Science,More than 10 years,"Business Analyst,Computer Scientist,Data Analyst,Data Miner,Data Scientist,Engineer",Work,30,20,30,10,10,0,"Recommendation Engines,Supervised Machine Learning (Tabular Data)","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Neural Networks - GANs,Neural Networks - RNNs",A doctoral degree,Financial,"10,000 or more employees",Increased significantly,3-5 years,I was contacted directly by someone at the company (e.g. internal recruiter),Important,Research that advances the state of the art of machine learning,Laptop or Workstation and private datacenters,Relational data,Sometimes,10GB,"Decision Trees,Neural Networks,Regression/Logistic Regression","Amazon Machine Learning,Jupyter notebooks,R,SAS Base,SAS Enterprise Miner,TensorFlow,Other,Other",Often,,,,,,,,,,,,,,,,Often,,,,,,,,,,,,,,,,Often,,,,,Often,Often,,,,,,,Often,,,Often,Often,,"Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Gradient Boosted Machines,Logistic Regression,Neural Networks,PCA and Dimensionality Reduction,Random Forests,Recommender Systems,RNNs,Segmentation,Simulation,SVMs",,,,,,Often,Often,Often,Sometimes,,,Often,,,,Often,,,,Often,Often,,Often,Often,Sometimes,Often,Often,Often,,,,,,60,10,20,10,0,0,Enough to tune the parameters properly,"Lack of data science talent in the organization,Limitations of tools",,,,,,,,,Often,,,,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Argentina,33,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by a company that doesn't perform advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Master's degree,,6 to 10 years,"Data Analyst,Data Miner,Data Scientist,Predictive Modeler",Work,20,20,40,20,0,0,"Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Logistic Regression",A bachelor's degree,Financial,"1,000 to 4,999 employees",Stayed the same,Less than one year,I was contacted directly by someone at the company (e.g. internal recruiter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,France,27,Employed full-time,,,Yes,,Data Analyst,Fine,"Employed by professional services/consulting firm,Employed by a company that doesn't perform advanced analytics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Master's degree,Computer Science,3 to 5 years,"Data Analyst,Data Scientist,Software Developer/Software Engineer",University courses,25,15,0,40,20,0,"Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Decision Trees - Random Forests,Markov Logic Networks,Neural Networks - CNNs",A doctoral degree,Other,I don't know,Stayed the same,3-5 years,I visited the company's Web site and found a job listing there,Very important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data",Basic laptop (Macbook),"Text data,Relational data",Always,1GB,Regression/Logistic Regression,"Java,NoSQL,Python,QlikView,SQL,Tableau",,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,Most of the time,,,,Often,Sometimes,,,,,,,,,,Often,,,Often,,,,,,,"Data Visualization,Decision Trees,Naive Bayes,Segmentation",,,,,,,Most of the time,Sometimes,,,,,,,,,,Sometimes,,,,,,,,Sometimes,,,,,,,,60,10,20,10,0,0,"Enough to code it again from scratch, albeit it may run slowly","Dirty data,Limitations of tools",,,,,Often,,,,,,,,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Ireland,37,Employed full-time,,,Yes,,Business Analyst,Fine,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Some college/university study without earning a bachelor's degree,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Poland,26,Employed full-time,,,Yes,,Other,Fine,Employed by a company that doesn't perform advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,Computer Science,3 to 5 years,"Programmer,Software Developer/Software Engineer",University courses,30,40,0,10,20,0,Natural Language Processing,,A master's degree,Technology,100 to 499 employees,Stayed the same,1-2 years,"A friend, family member, or former colleague told me",Important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data",Gaming Laptop (Laptop + CUDA capable GPU),Relational data,Never,100MB,,"Cloudera,Hadoop/Hive/Pig,Impala,Java,NoSQL,Python,R,Spark / MLlib,SQL,Unix shell / awk",,,,,Sometimes,,,,Most of the time,,,,,Sometimes,Most of the time,,,,,,,,,,,,Sometimes,,,,Most of the time,,Sometimes,,,,,,,,,Often,,,,,,Sometimes,,,,Data Visualization,,,,,,,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,10,10,50,0,Enough to explain the algorithm to someone non-technical,I prefer not to say,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,India,22,Employed full-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by company that makes advanced analytic software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Bachelor's degree,Computer Science,1 to 2 years,"Engineer,Programmer,Researcher","Online courses (coursera, udemy, edx, etc.)",20,60,0,10,10,0,Natural Language Processing,"Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A doctoral degree,Mix of fields,"10,000 or more employees",Increased slightly,More than 10 years,A career fair or on-campus recruiting event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Australia,24,Employed full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,28,Employed full-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Computer Science,6 to 10 years,"Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",0,100,0,0,0,0,Other (please specify; separate by semi-colon),Other (please specify; separate by semi-colon),A bachelor's degree,Technology,"10,000 or more employees",Decreased slightly,Don't know,A career fair or on-campus recruiting event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,46,Employed full-time,,,Yes,,Programmer,Fine,"Employed by college or university,Employed by non-profit or NGO,Employed by government",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Master's degree,A health science,More than 10 years,,"Online courses (coursera, udemy, edx, etc.)",20,30,0,50,0,0,"Natural Language Processing,Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Support Vector Machines (SVMs)",A doctoral degree,Mix of fields,"10,000 or more employees",Decreased significantly,6-10 years,I was contacted directly by someone at the company (e.g. internal recruiter),Very important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data","Laptop + Cloud service (AWS, Azure, GCE ...),Workstation + Cloud service","Text data,Relational data",Sometimes,1GB,"Bayesian Techniques,Decision Trees,Regression/Logistic Regression","Amazon Machine Learning,Amazon Web services,Jupyter notebooks,NoSQL,Python,R,SAS Enterprise Miner,SQL,Tableau",Rarely,Often,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,Often,,,,Most of the time,,Sometimes,,,,,,Sometimes,,,Often,,,Most of the time,,,,,,,"Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Gradient Boosted Machines,Logistic Regression,Natural Language Processing,PCA and Dimensionality Reduction,Recommender Systems,Segmentation,Text Analytics,Time Series Analysis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,58,Employed full-time,,,No,Yes,Other,Fine,Employed by a company that doesn't perform advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Bachelor's degree,Computer Science,3 to 5 years,Engineer,"Online courses (coursera, udemy, edx, etc.)",10,40,0,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,41,Employed full-time,,,Yes,,Other,Perfectly,Employed by professional services/consulting firm,Java,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Engineering (non-computer focused),3 to 5 years,"Engineer,Programmer,Software Developer/Software Engineer",Self-taught,80,20,0,0,0,0,,,A bachelor's degree,Technology,"10,000 or more employees",Increased slightly,Don't know,"A friend, family member, or former colleague told me",Somewhat important,Build prototypes to explore applying machine learning to new areas,Laptop or Workstation and private datacenters,Text data,,,,"Java,Microsoft Azure Machine Learning,Python,SQL",,,,,,,,,,,,,,,Most of the time,,,,,,,Sometimes,,,,,,,,,Sometimes,,,,,,,,,,,Most of the time,,,,,,,,,,"Decision Trees,Recommender Systems",,,,,,,,Sometimes,,,,,,,,,,,,,,,,Sometimes,,,,,,,,,,0,0,0,0,0,0,Enough to run the code / standard library,Lack of data science talent in the organization,,,,,,,,,Often,,,,,,,,,,,,,,100% of projects,,Other,,,"Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",,,Subversion,Sometimes,,,Has stayed about the same (has not increased or decreased more than 5%),1 - Highly Dissatisfied,,,,,,,,,,,,,,,,,,
Male,India,30,Employed full-time,,,Yes,,Data Analyst,Fine,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Master's degree,Mathematics or statistics,3 to 5 years,"Data Analyst,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",30,20,40,10,0,0,"Recommendation Engines,Supervised Machine Learning (Tabular Data),Time Series","Decision Trees - Gradient Boosted Machines,Logistic Regression",,Technology,100 to 499 employees,Increased significantly,3-5 years,An external recruiter or headhunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,36,Employed full-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by a company that doesn't perform advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Computer Science,6 to 10 years,"Programmer,Software Developer/Software Engineer",Self-taught,100,0,0,0,0,0,Machine Translation,,A bachelor's degree,Telecommunications,"10,000 or more employees",Decreased significantly,3-5 years,An external recruiter or headhunter,Important,,Laptop or Workstation and local IT supported servers,"Text data,Relational data",Most of the time,,,"Java,SQL,Unix shell / awk",,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,Often,,,,,,Often,,,,"Simulation,Text Analytics",,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,Most of the time,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,27,Employed full-time,,,Yes,,Data Scientist,Perfectly,Employed by company that makes advanced analytic software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Master's degree,Electrical Engineering,3 to 5 years,"Data Analyst,Data Scientist,Engineer,Software Developer/Software Engineer",University courses,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,People 's Republic of China,25,Employed full-time,,,Yes,,Machine Learning Engineer,Fine,Employed by a company that doesn't perform advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,Computer Science,1 to 2 years,"Data Miner,Machine Learning Engineer,Programmer,Software Developer/Software Engineer",Self-taught,50,30,20,0,0,0,"Adversarial Learning,Natural Language Processing,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Logistic Regression,Support Vector Machines (SVMs)",High school,CRM/Marketing,500 to 999 employees,Decreased significantly,1-2 years,A career fair or on-campus recruiting event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Kenya,22,"Not employed, but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Bachelor's degree,Mathematics or statistics,Less than a year,"Business Analyst,Data Analyst,Researcher",Kaggle competitions,40,15,10,15,20,0,"Supervised Machine Learning (Tabular Data),Time Series","Decision Trees - Random Forests,Logistic Regression",High school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,30,Employed full-time,,,No,Yes,Data Analyst,Fine,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Computer Science,I don't write code to analyze data,Other,Self-taught,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Taiwan,40,"Independent contractor, freelancer, or self-employed",,,Yes,,Business Analyst,Fine,Self-employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Master's degree,Computer Science,1 to 2 years,Programmer,Self-taught,10,50,0,40,0,0,"Computer Vision,Natural Language Processing,Recommendation Engines,Reinforcement learning,Time Series,Unsupervised Learning",Decision Trees - Random Forests,High school,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,24,Employed full-time,,,Yes,,Data Analyst,Poorly,Employed by professional services/consulting firm,TensorFlow,Deep learning,Python,Google Search,"Kaggle,Newsletters,Online courses,Podcasts,Stack Overflow Q&A,YouTube Videos",,,,,,,Very useful,Very useful,,,Very useful,,Somewhat useful,Somewhat useful,,,,Very useful,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Computer Science,1 to 2 years,Data Analyst,"Online courses (coursera, udemy, edx, etc.)",0,100,0,0,0,0,"Natural Language Processing,Supervised Machine Learning (Tabular Data)","Decision Trees - Random Forests,Logistic Regression",High school,Manufacturing,"10,000 or more employees",,3-5 years,A career fair or on-campus recruiting event,Very important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data","Laptop or Workstation and local IT supported servers,Traditional Workstation",Text data,Rarely,100MB,"Random Forests,Regression/Logistic Regression,SVMs","Hadoop/Hive/Pig,Python,QlikView,SQL,Tableau",,,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,,Sometimes,Most of the time,,,,,,,,,,Often,,,Rarely,,,,,,,Data Visualization,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,90,0,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,The lack of a clear question to be answering or a clear direction to go in with the available data",Most of the time,,,,,,,,,,,,,,,,,,,Often,,,100% of projects,Entirely external,IT Department,,Cleaning and Transformation,Other,I don't typically share data,,Other,Never,,INR,I do not want to share information about my salary/compensation,6,,,,,,,,,,,,,,,,,,
Male,United States,32,Employed full-time,,,Yes,,Other,Fine,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Doctoral degree,Computer Science,3 to 5 years,"Computer Scientist,Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",0,50,40,0,10,0,"Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Logistic Regression,Support Vector Machines (SVMs)",,Financial,100 to 499 employees,Increased slightly,3-5 years,"A friend, family member, or former colleague told me",Somewhat important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data","Laptop + Cloud service (AWS, Azure, GCE ...)","Text data,Relational data",Most of the time,10GB,"Decision Trees,Ensemble Methods,Gradient Boosted Machines,Neural Networks,Random Forests,Regression/Logistic Regression,SVMs","Amazon Machine Learning,Amazon Web services,Hadoop/Hive/Pig,Java,NoSQL,Python,R,Spark / MLlib,SQL,TensorFlow",Rarely,Most of the time,,,,,,,Often,,,,,,Most of the time,,,,,,,,,,,,Most of the time,,,,Most of the time,,Most of the time,,,,,,,,Often,Most of the time,,,,Sometimes,,,,,,"A/B Testing,Association Rules,Collaborative Filtering,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Gradient Boosted Machines,kNN and Other Clustering,Logistic Regression,Neural Networks,Random Forests,Recommender Systems,Segmentation,Simulation,SVMs",Sometimes,Sometimes,,,Sometimes,Most of the time,Most of the time,Most of the time,Often,,,Most of the time,,Most of the time,,Most of the time,,,,Most of the time,,,Most of the time,Sometimes,,Often,Most of the time,Most of the time,,,,,,30,50,10,5,5,0,Enough to explain the algorithm to someone non-technical,Lack of data science talent in the organization,,,,,,,,,Most of the time,,,,,,,,,,,,,,76-99% of projects,More internal than external,Standalone Team,,,"Document-oriented (e.g. MongoDB/Elasticsearch),Graph (e.g. GraphBase/Neo4j),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Commercial Data Platform,,"Bitbucket,Git",Sometimes,,,,,,,,,,,,,,,,,,,,,,
