Male,Russia,30,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Singapore,44,Employed full-time,,,Yes,,Computer Scientist,Fine,Employed by college or university,R,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),University/Non-profit research group websites","Kaggle,Personal Projects",,,,,,,Somewhat useful,,,,,Very useful,,,,,,,O'Reilly Data Newsletter,,,,,,,,,,,,,,,,,,,No,Doctoral degree,Computer Science,3 to 5 years,Computer Scientist,Self-taught,80,20,0,0,0,0,Supervised Machine Learning (Tabular Data),Decision Trees - Gradient Boosted Machines,Primary/elementary school,Academic,"1,000 to 4,999 employees",Stayed the same,Less than one year,I visited the company's Web site and found a job listing there,Important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and private datacenters,Relational data,Never,1GB,"Decision Trees,Regression/Logistic Regression","Cloudera,Java,Python,QlikView,RapidMiner (free version),Spark / MLlib",,,,,Rarely,,,,,,,,,,Rarely,,,,,,,,,,,,,,,,Often,Often,,,Sometimes,,,,,,Often,,,,,,,,,,,"Data Visualization,Decision Trees",,,,,,,Often,Rarely,,,,,,,,,,,,,,,,,,,,,,,,,,60,10,10,10,10,0,Enough to run the code / standard library,"Dirty data,Lack of data science talent in the organization,Need to coordinate with IT,Organization is small and cannot afford a data science team",,,,,Often,,,,Often,,,,,,Sometimes,Sometimes,,,,,,,51-75% of projects,More internal than external,Standalone Team,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Email,Share Drive/SharePoint",,Bitbucket,Never,100000,SGD,Has stayed about the same (has not increased or decreased more than 5%),6,,,,,,,,,,,,,,,,,,
Male,United States,25,Employed full-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by a company that performs advanced analytics,TensorFlow,Neural Nets,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,Government website,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Arxiv,Blogs,Kaggle,Non-Kaggle online communities,Online courses,Personal Projects,Stack Overflow Q&A,YouTube Videos",Somewhat useful,Somewhat useful,,,,,Somewhat useful,,Somewhat useful,,Somewhat useful,Very useful,,Very useful,,,,Somewhat useful,"DataTau News Aggregator,KDnuggets Blog",,,,,,,,,,,,,,,,,,,No,Master's degree,Mathematics or statistics,3 to 5 years,Software Developer/Software Engineer,University courses,70,20,0,10,0,0,"Reinforcement learning,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Support Vector Machines (SVMs)",A master's degree,Technology,100 to 499 employees,Stayed the same,3-5 years,A general-purpose job board,Important,Other,"Laptop + Cloud service (AWS, Azure, GCE ...),Workstation + Cloud service",Text data,,100GB,,"Amazon Web services,Hadoop/Hive/Pig,Java,NoSQL,Python,R,Spark / MLlib,SQL,Unix shell / awk,Other",,Often,,,,,,,Sometimes,,,,,,Often,,,,,,,,,,,,Sometimes,,,,Sometimes,,Sometimes,,,,,,,,Sometimes,Often,,,,,,Often,Most of the time,,,"Text Analytics,Time Series Analysis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,Rarely,,,,10,0,60,10,20,0,Enough to explain the algorithm to someone non-technical,I prefer not to say,,,,,,,Sometimes,,,,,,,,,,,,,,,,Less than 10% of projects,Entirely internal,Standalone Team,,Different teams use different terms to define the same thing,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Key-value store (e.g. Redis/Riak),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Commercial Data Platform,,"Git,Subversion",Never,132000,USD,Has increased between 6% and 19%,7,,,,,,,,,,,,,,,,,,
Female,Hong Kong,24,Employed full-time,,,No,Yes,Business Analyst,Fine,Employed by a company that performs advanced analytics,Amazon Machine Learning,Regression,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"College/University,Online courses,Personal Projects,Stack Overflow Q&A",,,Somewhat useful,,,,,,,,Somewhat useful,Very useful,,Very useful,,,,,"KDnuggets Blog,The Analytics Dispatch Newsletter",< 1 year,Nice to have,Unnecessary,Nice to have,Nice to have,Necessary,Necessary,Necessary,Nice to have,Nice to have,Necessary,,,,edX,Basic laptop (Macbook),2 - 10 hours,Online Courses and Certifications,No,Bachelor's degree,,Less than a year,Researcher,University courses,10,20,0,70,0,0,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Unsupervised Learning",Other (please specify; separate by semi-colon),High school,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,0,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important
Male,Kenya,46,Employed full-time,,,Yes,,Researcher,Fine,Employed by college or university,C/C++,Anomaly Detection,C/C++/C#,Google Search,"Blogs,Official documentation,Personal Projects,Stack Overflow Q&A",,Somewhat useful,,,,,,,,Somewhat useful,,Very useful,,Very useful,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,Physics,1 to 2 years,"Computer Scientist,Programmer",Self-taught,60,20,20,0,0,0,"Computer Vision,Time Series,Unsupervised Learning",Neural Networks - GANs,Primary/elementary school,Academic,500 to 999 employees,Increased significantly,Less than one year,I was contacted directly by someone at the company (e.g. internal recruiter),Somewhat important,Build and/or run a machine learning service that operationally improves your product or workflows,Traditional Workstation,Image data,Never,1GB,Neural Networks,"C/C++,Python",,,,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,"Cross-Validation,Data Visualization,Neural Networks,Simulation,Time Series Analysis",,,,,,Sometimes,Most of the time,,,,,,,,,,,,,Most of the time,,,,,,,Most of the time,,,Sometimes,,,,20,30,5,10,35,0,Enough to refine and innovate on the algorithm,"Company politics / Lack of management/financial support for a data science team,Dirty data,Lack of funds to buy useful datasets from external sources,Limitations of tools,Organization is small and cannot afford a data science team,Scaling data science solution up to full database,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",Most of the time,,,,Sometimes,,,,,Most of the time,,,Most of the time,,,Often,,Often,,Often,Most of the time,,51-75% of projects,Entirely internal,IT Department,NASA images; TCIA,finding the data I require within the data source,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Graph (e.g. GraphBase/Neo4j)",Email,,Generic cloud file sharing software (Dropbox/Box/etc.),,"90,000",KES,Has stayed about the same (has not increased or decreased more than 5%),3,,,,,,,,,,,,,,,,,,
Female,India,28,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by a company that performs advanced analytics,Hadoop/Hive/Pig,Deep learning,R,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Kaggle,Non-Kaggle online communities,Stack Overflow Q&A,YouTube Videos",,,,,,,Somewhat useful,,Very useful,,,,,Somewhat useful,,,,Somewhat useful,"KDnuggets Blog,No Free Hunch Blog",,,,,,,,,,,,,,,,,,,,Master's degree,Electrical Engineering,3 to 5 years,Operations Research Practitioner,Work,20,30,50,0,0,0,Supervised Machine Learning (Tabular Data),"Decision Trees - Random Forests,Ensemble Methods,Logistic Regression,Support Vector Machines (SVMs)",A master's degree,Internet-based,"10,000 or more employees",Increased slightly,3-5 years,I was contacted directly by someone at the company (e.g. internal recruiter),Important,Build and/or run a machine learning service that operationally improves your product or workflows,"Basic laptop (Macbook),Laptop or Workstation and private datacenters","Relational data,Other",Sometimes,1GB,"Ensemble Methods,Random Forests,SVMs","Python,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,Most of the time,,,,,,,,,,,,,,,,,,,"A/B Testing,Association Rules,Collaborative Filtering,Data Visualization,Decision Trees,Logistic Regression,Naive Bayes,Random Forests,Segmentation,SVMs",Often,Sometimes,,,Sometimes,,Most of the time,Often,,,,,,,,Often,,Often,,,,,Most of the time,,,Most of the time,,Most of the time,,,,,,40,20,20,10,10,0,"Enough to code it again from scratch, albeit it may run slowly","Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Did not instrument data useful for scientific analysis and decision-making,Lack of significant domain expert input",Most of the time,Often,Often,,,,,,,,Sometimes,,,,,,,,,,,,76-99% of projects,More internal than external,Business Department,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Company Developed Platform,,,Sometimes,2400000,INR,Has increased 20% or more,4,,,,,,,,,,,,,,,,,,
Female,Australia,54,Employed part-time,,,Yes,,Scientist/Researcher,Perfectly,Employed by college or university,I don't plan on learning a new tool/technology,Time Series Analysis,C/C++/C#,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,University/Non-profit research group websites","Arxiv,College/University,Conferences",Somewhat useful,,Very useful,,Very useful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Doctoral degree,I never declared a major,6 to 10 years,"Business Analyst,Researcher",University courses,50,0,0,50,0,0,"Computer Vision,Time Series,Unsupervised Learning","Bayesian Techniques,Ensemble Methods,Hidden Markov Models HMMs,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A master's degree,Academic,I don't know,Decreased slightly,More than 10 years,I was contacted directly by someone at the company (e.g. internal recruiter),Very important,Research that advances the state of the art of machine learning,Basic laptop (Macbook),"Image data,Other",,10GB,"Bayesian Techniques,Neural Networks,Other","C/C++,MATLAB/Octave,Python",,,,Most of the time,,,,,,,,,,,,,,,,,Often,,,,,,,,,,Sometimes,,,,,,,,,,,,,,,,,,,,,"Bayesian Techniques,Cross-Validation,Data Visualization,kNN and Other Clustering,Neural Networks,PCA and Dimensionality Reduction,Segmentation,Time Series Analysis",,,Sometimes,,,Sometimes,Sometimes,,,,,,,Sometimes,,,,,,Most of the time,Often,,,,,Sometimes,,,,Most of the time,,,,10,50,0,10,30,0,Enough to refine and innovate on the algorithm,I prefer not to say,,,,,,,Rarely,,,,,,,,,,,,,,,,100% of projects,Entirely external,IT Department,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",I don't typically share data,,Generic cloud file sharing software (Dropbox/Box/etc.),Most of the time,,,,10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
Male,Taiwan,33,Employed full-time,,,No,Yes,Software Developer/Software Engineer,Fine,Employed by a company that performs advanced analytics,C/C++,Neural Nets,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Blogs,Kaggle,Online courses,Textbook,YouTube Videos",,Somewhat useful,,,,,Very useful,,,,Very useful,,,,Very useful,,,Very useful,Other (Separate different answers with semicolon),1-2 years,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,Unnecessary,Unnecessary,Necessary,Nice to have,Nice to have,,,,Coursera,Basic laptop (Macbook),2 - 10 hours,Online Courses and Certifications,No,Master's degree,Computer Science,Less than a year,"Engineer,Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",0,80,20,0,0,0,Computer Vision,"Logistic Regression,Neural Networks - CNNs",A bachelor's degree,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Asking friends, family members, or former colleagues for leads",0,Very Important,Very Important,Somewhat important,Not important,Somewhat important,Somewhat important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important
Male,Hong Kong,35,Employed full-time,,,Yes,,Other,Perfectly,Employed by a company that doesn't perform advanced analytics,TensorFlow,Deep learning,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),I collect my own data (e.g. web-scraping)","Blogs,Kaggle,Online courses,Stack Overflow Q&A,Other",,Somewhat useful,,,,,Somewhat useful,,,,Somewhat useful,,,Very useful,,,,,No Free Hunch Blog,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Mathematics or statistics,1 to 2 years,Software Developer/Software Engineer,"Online courses (coursera, udemy, edx, etc.)",20,40,20,10,10,0,Time Series,"Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression",High school,Financial,20 to 99 employees,Increased slightly,Less than one year,I was contacted directly by someone at the company (e.g. internal recruiter),Somewhat important,Other,Traditional Workstation,Other,Most of the time,100MB,"Bayesian Techniques,Gradient Boosted Machines,Random Forests","Python,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,Most of the time,,,,,,,,,,,,,,,,,,,Time Series Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,,,10,20,20,30,20,0,Enough to tune the parameters properly,"Dirty data,Inability to integrate findings into organization's decision-making process,Scaling data science solution up to full database",,,,,Often,,,Often,,,,,,,,,,Often,,,,,100% of projects,More internal than external,Business Department,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Company Developed Platform,Email",,,,,,I do not want to share information about my salary/compensation,9,,,,,,,,,,,,,,,,,,
Male,Australia,31,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by a company that performs advanced analytics,Microsoft Azure Machine Learning,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Arxiv,Blogs,Conferences,Friends network,Personal Projects,Podcasts,Stack Overflow Q&A",Very useful,Somewhat useful,,,Not Useful,Very useful,,,,,,Very useful,Somewhat useful,Very useful,,,,,"KDnuggets Blog,No Free Hunch Blog",,,,,,,,,,,,,,,,,,,,Bachelor's degree,Mathematics or statistics,More than 10 years,Other,Self-taught,100,0,0,0,0,0,"Computer Vision,Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Logistic Regression,Support Vector Machines (SVMs)",A master's degree,Financial,20 to 99 employees,Increased slightly,1-2 years,An external recruiter or headhunter,Not very important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and private datacenters,Relational data,Most of the time,100MB,"Neural Networks,Random Forests,Regression/Logistic Regression,SVMs","Amazon Machine Learning,Amazon Web services,Google Cloud Compute,Hadoop/Hive/Pig,Julia,Jupyter notebooks,KNIME (free version),NoSQL,Python,QlikView,R,SQL,Tableau,Unix shell / awk",Rarely,Often,,,,,,Rarely,Rarely,,,,,,,Rarely,Sometimes,,Sometimes,,,,,,,,Sometimes,,,,Often,Often,Most of the time,,,,,,,,,Most of the time,,,Most of the time,,,Most of the time,,,,"A/B Testing,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Naive Bayes,Natural Language Processing,Neural Networks,Prescriptive Modeling,Random Forests,Simulation,SVMs,Text Analytics,Time Series Analysis",Most of the time,,,,,Most of the time,Most of the time,Rarely,Sometimes,,,,,,,,,Rarely,Sometimes,Rarely,,Often,Rarely,,,,Often,Sometimes,Sometimes,Often,,,,50,5,15,20,10,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Did not instrument data useful for scientific analysis and decision-making,Dirty data,Lack of data science talent in the organization,Maintaining responsible expectations about the potential impact of data science projects,Team using multiple ad-hoc development environments such as Python/R/Java/etc.,The lack of a clear question to be answering or a clear direction to go in with the available data",Often,,Often,,Most of the time,,,,Often,,,,,Most of the time,,,,,Sometimes,Sometimes,,,51-75% of projects,More internal than external,Business Department,ABS; ATO; Equifax; D&B,Finding out data definitions,"Column-oriented relational (e.g. KDB/MariaDB),Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Commercial Data Platform,Company Developed Platform,Email,Other",Confluence,"Bitbucket,Git",Sometimes,137000,AUD,Has increased 20% or more,3,,,,,,,,,,,,,,,,,,
Male,Taiwan,33,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Singapore,33,Employed full-time,,,Yes,,Scientist/Researcher,Fine,Employed by college or university,Jupyter notebooks,Anomaly Detection,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Blogs,College/University,Conferences,Friends network,Personal Projects,Textbook",,Somewhat useful,Somewhat useful,,Somewhat useful,Somewhat useful,,,,,,Very useful,,,Somewhat useful,,,,"DataTau News Aggregator,FlowingData Blog,The Data Skeptic Podcast",,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,Engineering (non-computer focused),6 to 10 years,"Data Analyst,Engineer",Self-taught,30,10,40,20,0,0,"Time Series,Unsupervised Learning","Decision Trees - Random Forests,Ensemble Methods","Some college/university study, no bachelor's degree",Academic,"5,000 to 9,999 employees",Increased slightly,More than 10 years,"A friend, family member, or former colleague told me",Important,Research that advances the state of the art of machine learning,"Laptop + Cloud service (AWS, Azure, GCE ...)","Relational data,Other",Rarely,10GB,"Decision Trees,Ensemble Methods,Random Forests","Amazon Web services,Jupyter notebooks,MATLAB/Octave,Python,R",,Sometimes,,,,,,,,,,,,,,,Most of the time,,,,Sometimes,,,,,,,,,,Most of the time,,Often,,,,,,,,,,,,,,,,,,,"Association Rules,Bayesian Techniques,Data Visualization,Ensemble Methods,kNN and Other Clustering,Random Forests,Time Series Analysis",,Rarely,Sometimes,,,,Most of the time,,Often,,,,,Often,,,,,,,,,Often,,,,,,,Most of the time,,,,30,20,10,30,10,0,Enough to tune the parameters properly,"Dirty data,Lack of data science talent in the organization,Lack of funds to buy useful datasets from external sources,Limitations of tools,Need to coordinate with IT,Privacy issues,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",,,,,Often,,,,Often,Sometimes,,,Sometimes,,Sometimes,,Sometimes,,,Often,Most of the time,,51-75% of projects,Approximately half internal and half external,Central Insights Team,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Commercial Data Platform,Email,Other",Dropbox,"Generic cloud file sharing software (Dropbox/Box/etc.),Git",Sometimes,120000,SGD,Has stayed about the same (has not increased or decreased more than 5%),8,,,,,,,,,,,,,,,,,,
Male,Switzerland,35,Employed full-time,,,Yes,,Business Analyst,Fine,Employed by professional services/consulting firm,TensorFlow,Deep learning,Python,Government website,"Blogs,College/University,Company internal community,Friends network,Newsletters,Official documentation,Online courses,Personal Projects,Stack Overflow Q&A,Textbook",,Very useful,Very useful,Somewhat useful,,Somewhat useful,,Somewhat useful,,Somewhat useful,Somewhat useful,Very useful,,Very useful,Very useful,,,,"FlowingData Blog,O'Reilly Data Newsletter,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,No,Master's degree,A social science,3 to 5 years,"Business Analyst,Data Scientist,Other",Self-taught,30,10,20,40,0,0,"Natural Language Processing,Recommendation Engines,Supervised Machine Learning (Tabular Data),Time Series","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Support Vector Machines (SVMs)","Some college/university study, no bachelor's degree",Internet-based,10 to 19 employees,Increased slightly,Less than one year,I was contacted directly by someone at the company (e.g. internal recruiter),Very important,Analyze and understand data to influence product or business decisions,"Basic laptop (Macbook),Laptop + Cloud service (AWS, Azure, GCE ...)","Text data,Relational data",,1GB,"Bayesian Techniques,Decision Trees,Random Forests,Regression/Logistic Regression","Hadoop/Hive/Pig,Jupyter notebooks,KNIME (free version),Microsoft Azure Machine Learning,Python,R,SAS Base,Spark / MLlib,SQL,TensorFlow",,,,,,,,,Rarely,,,,,,,,Often,,Sometimes,,,Rarely,,,,,,,,,Often,,Most of the time,,,,,Rarely,,,Rarely,Sometimes,,,,Sometimes,,,,,,"A/B Testing,Bayesian Techniques,Cross-Validation,Data Visualization,Decision Trees,Naive Bayes,Natural Language Processing,Random Forests,Recommender Systems,Segmentation,Text Analytics",Sometimes,,Sometimes,,,Often,Most of the time,Rarely,,,,,,,,,,Rarely,Sometimes,,,,Rarely,Sometimes,,Sometimes,,,Often,,,,,30,10,10,20,30,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Did not instrument data useful for scientific analysis and decision-making,Dirty data,Maintaining responsible expectations about the potential impact of data science projects,Organization is small and cannot afford a data science team,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",Sometimes,Sometimes,Often,,Often,,,,,,,,,Sometimes,,Most of the time,,,,Often,Often,,76-99% of projects,Approximately half internal and half external,Standalone Team,,,"Column-oriented relational (e.g. KDB/MariaDB),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Email,Share Drive/SharePoint",,"Bitbucket,Git",Rarely,,,Has stayed about the same (has not increased or decreased more than 5%),8,,,,,,,,,,,,,,,,,,
Female,Iran,32,Employed part-time,,,Yes,,Machine Learning Engineer,Poorly,Employed by professional services/consulting firm,TensorFlow,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub","Friends network,Kaggle,Online courses,Personal Projects,YouTube Videos",,,,,,Very useful,Very useful,,,,Very useful,Very useful,,,,,,Very useful,"KDnuggets Blog,O'Reilly Data Newsletter",,,,,,,,,,,,,,,,,,,No,Master's degree,Fine arts or performing arts,3 to 5 years,Machine Learning Engineer,Kaggle competitions,40,0,10,0,50,0,"Speech Recognition,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Support Vector Machines (SVMs)",I prefer not to answer,Technology,"5,000 to 9,999 employees",Stayed the same,6-10 years,"A friend, family member, or former colleague told me",Very important,Build and/or run a machine learning service that operationally improves your product or workflows,Laptop or Workstation and private datacenters,Text data,Most of the time,100MB,"Decision Trees,Ensemble Methods,Gradient Boosted Machines,HMMs,Neural Networks,Random Forests,Regression/Logistic Regression,SVMs","C/C++,Python",,,,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,"CNNs,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Gradient Boosted Machines,HMMs,Logistic Regression,Neural Networks,Prescriptive Modeling,Random Forests,SVMs,Time Series Analysis",,,,Sometimes,,Most of the time,Most of the time,Most of the time,Most of the time,,,Most of the time,Sometimes,,,Sometimes,,,,Sometimes,,Most of the time,Most of the time,,,,,Most of the time,,Most of the time,,,,30,30,30,10,0,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Dirty data,Lack of data science talent in the organization,Lack of significant domain expert input",Sometimes,,,,Sometimes,,,,Sometimes,,Sometimes,,,,,,,,,,,,10-25% of projects,Do not know,IT Department,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",I don't typically share data,,Generic cloud file sharing software (Dropbox/Box/etc.),Sometimes,,,I do not want to share information about my salary/compensation,6,,,,,,,,,,,,,,,,,,
Female,India,27,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by professional services/consulting firm,Hadoop/Hive/Pig,Social Network Analysis,R,Google Search,"Kaggle,Stack Overflow Q&A",,,,,,,Very useful,,,,,,,Very useful,,,,,,,,,,,,,,,,,,,,,,,,,Master's degree,Mathematics or statistics,3 to 5 years,"Business Analyst,Data Analyst,Data Scientist",University courses,60,15,20,0,5,0,"Recommendation Engines,Time Series","Bayesian Techniques,Ensemble Methods",A bachelor's degree,CRM/Marketing,100 to 499 employees,Increased slightly,3-5 years,A career fair or on-campus recruiting event,Important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and local IT supported servers,Other,Sometimes,10MB,"Bayesian Techniques,Decision Trees,Ensemble Methods,Regression/Logistic Regression","KNIME (free version),Microsoft Excel Data Mining,Python,R,SAS Base,SQL,Tableau",,,,,,,,,,,,,,,,,,,Sometimes,,,,Most of the time,,,,,,,,Often,,Most of the time,,,,,Most of the time,,,,Often,,,Rarely,,,,,,,"Association Rules,Bayesian Techniques,Collaborative Filtering,Cross-Validation,Decision Trees,Ensemble Methods,kNN and Other Clustering,Logistic Regression,PCA and Dimensionality Reduction,Recommender Systems,Segmentation,Simulation,Time Series Analysis",,Sometimes,Often,,Sometimes,Sometimes,,Sometimes,Often,,,,,Sometimes,,Sometimes,,,,,Sometimes,,,Often,,Often,Most of the time,,,Most of the time,,,,20,40,0,20,20,0,Enough to refine and innovate on the algorithm,"Company politics / Lack of management/financial support for a data science team,Did not instrument data useful for scientific analysis and decision-making,Lack of data science talent in the organization,Need to coordinate with IT,Unavailability of/difficult access to data",Often,,Most of the time,,,,,,Most of the time,,,,,,Often,,,,,,Sometimes,,26-50% of projects,Entirely internal,Standalone Team,,,,,,,,,,Has increased 20% or more,6,,,,,,,,,,,,,,,,,,
